ID_Motif,Support,Document,Structure_Abstraite,Exemples_du_Texte
23,73,FR100003,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""épanchement"" --(CONTAINS)--> ""TDM"" | ""TDM"" --(BEFORE)--> ""panoramique"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""scanner"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""recherche"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""marqueurs"" | ""bilan"" --(CONTAINS)--> ""scanner"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""marqueurs"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""marqueurs"" | ""bilan"" --(CONTAINS)--> ""recherche"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""scanner"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""scanner"" | ""bilan"" --(CONTAINS)--> ""recherche"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographie"" | ""bilan"" --(CONTAINS)--> ""recherche"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""atteinte"" --(CONTAINS)--> ""testing"" | ""atteinte"" --(CONTAINS)--> ""hospitalisée"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""amélioration"" --(CONTAINS)--> ""normalisation"" | ""amélioration"" --(CONTAINS)--> ""disparition"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""hospitalisations"" | ""évolution"" --(CONTAINS)--> ""inefficaces"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""hospitalisations"" | ""évolution"" --(CONTAINS)--> ""résistance"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""hospitalisations"" | ""évolution"" --(CONTAINS)--> ""amélioration"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""hospitalisations"" | ""évolution"" --(CONTAINS)--> ""aggravation"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""inefficaces"" | ""évolution"" --(CONTAINS)--> ""résistance"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""inefficaces"" | ""évolution"" --(CONTAINS)--> ""surinfections"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""inefficaces"" | ""évolution"" --(CONTAINS)--> ""amélioration"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""inefficaces"" | ""évolution"" --(CONTAINS)--> ""aggravation"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""résistance"" | ""évolution"" --(CONTAINS)--> ""surinfections"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""résistance"" | ""évolution"" --(CONTAINS)--> ""amélioration"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""résistance"" | ""évolution"" --(CONTAINS)--> ""aggravation"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""surinfections"" | ""évolution"" --(CONTAINS)--> ""amélioration"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""surinfections"" | ""évolution"" --(CONTAINS)--> ""aggravation"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""amélioration"" | ""évolution"" --(CONTAINS)--> ""aggravation"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""explorations"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""explorations"" | ""bilan"" --(CONTAINS)--> ""scanner"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""traitement"" --(CONTAINS)--> ""nivaquine"" | ""traitement"" --(CONTAINS)--> ""corticothérapie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""coloscopie"" | ""bilan"" --(CONTAINS)--> ""fibroscopie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""coloscopie"" | ""bilan"" --(CONTAINS)--> ""examen"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""coloscopie"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""coloscopie"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""fibroscopie"" | ""bilan"" --(CONTAINS)--> ""examen"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""fibroscopie"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""fibroscopie"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""examen"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographie"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100519,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""ECG"" | ""bilan"" --(CONTAINS)--> ""radiographie"""
0,62,FR100519,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""survenue"" | ""évolution"" --(CONTAINS)--> ""immobilisation"""
0,62,FR100519,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""survenue"" | ""évolution"" --(CONTAINS)--> ""ablation"""
0,62,FR100519,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""immobilisation"" | ""évolution"" --(CONTAINS)--> ""ablation"""
0,62,FR100519,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""déglobulisation"" --(CONTAINS)--> ""hémoglobine"" | ""déglobulisation"" --(CONTAINS)--> ""hémogramme"""
0,62,FR100579,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""processus"" --(CONTAINS)--> ""échocardiographie"" | ""processus"" --(CONTAINS)--> ""imagerie"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""frottis"" | ""bilan"" --(CONTAINS)--> ""myélogramme"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""frottis"" | ""bilan"" --(CONTAINS)--> ""sérologies"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""frottis"" | ""bilan"" --(CONTAINS)--> ""tomodensitométrie"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""myélogramme"" | ""bilan"" --(CONTAINS)--> ""sérologies"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""myélogramme"" | ""bilan"" --(CONTAINS)--> ""tomodensitométrie"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""sérologies"" | ""bilan"" --(CONTAINS)--> ""tomodensitométrie"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""aspect"" --(CONTAINS)--> ""évoquer"" | ""aspect"" --(CONTAINS)--> ""tomodensitométrie"""
0,62,FR100597,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""masse"" --(CONTAINS)--> ""rehaussant"" | ""masse"" --(CONTAINS)--> ""scanner"""
0,62,FR100597,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""hystérectomie"" --(CONTAINS)--> ""exérèse"" | ""hystérectomie"" --(CONTAINS)--> ""annexectomie"""
0,62,FR100603,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""endocardite"" --(CONTAINS)--> ""confirmé"" | ""endocardite"" --(CONTAINS)--> ""rapportons"""
0,62,FR100603,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""observation"" --(CONTAINS)--> ""opérée"" | ""observation"" --(CONTAINS)--> ""confirmé"""
0,62,FR100611,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""traitement"" --(CONTAINS)--> ""bithérapie"" | ""traitement"" --(CONTAINS)--> ""corticothérapie"""
0,62,FR100611,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""traitement"" --(CONTAINS)--> ""bithérapie"" | ""traitement"" --(CONTAINS)--> ""quadrithérapie"""
0,62,FR100611,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""traitement"" --(CONTAINS)--> ""corticothérapie"" | ""traitement"" --(CONTAINS)--> ""quadrithérapie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""antécédents"" --(CONTAINS)--> ""toux"" | ""antécédents"" --(CONTAINS)--> ""infections"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographies"" | ""bilan"" --(CONTAINS)--> ""scintigraphie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographies"" | ""bilan"" --(CONTAINS)--> ""panoramique"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographies"" | ""bilan"" --(CONTAINS)--> ""examen"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographies"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""scintigraphie"" | ""bilan"" --(CONTAINS)--> ""panoramique"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""scintigraphie"" | ""bilan"" --(CONTAINS)--> ""examen"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""scintigraphie"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""panoramique"" | ""bilan"" --(CONTAINS)--> ""examen"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""panoramique"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""examen"" | ""bilan"" --(CONTAINS)--> ""échographie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""aspect"" --(CONTAINS)--> ""bronchoscopie"" | ""aspect"" --(CONTAINS)--> ""résultats"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""TM6M"" | ""bilan"" --(CONTAINS)--> ""pléthysmographie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bronchoscopie"" --(CONTAINS)--> ""lavage"" | ""bronchoscopie"" --(CONTAINS)--> ""biopsies"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""toux"" --(CONTAINS)--> ""présenté"" | ""toux"" --(CONTAINS)--> ""expectorations"""
0,62,FR100629,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""thoracoscopie"" --(CONTAINS)--> ""biopsie"" | ""thoracoscopie"" --(CONTAINS)--> ""immuno histochimie"""
0,62,FR100629,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bithérapie"" --(CONTAINS)--> ""Ifosfamide"" | ""bithérapie"" --(CONTAINS)--> ""doxorubicine"""
0,62,FR100632,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""enquête"" --(CONTAINS)--> ""taux"" | ""enquête"" --(CONTAINS)--> ""bilan"""
0,62,FR100632,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""étude"" --(CONTAINS)--> ""recherche"" | ""étude"" --(CONTAINS)--> ""culture"""
0,62,FR100632,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""étude"" --(CONTAINS)--> ""recherche"" | ""étude"" --(CONTAINS)--> ""examen"""
0,62,FR100632,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""étude"" --(CONTAINS)--> ""culture"" | ""étude"" --(CONTAINS)--> ""examen"""
0,62,FR100658,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""monitorage"" --(CONTAINS)--> ""enregistrement"" | ""monitorage"" --(CONTAINS)--> ""Spo2"""
0,62,FR100658,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""monitorage"" --(CONTAINS)--> ""enregistrement"" | ""monitorage"" --(CONTAINS)--> ""capnographie"""
