doc,entité,type_temporalite,coref,mention_id,longueur_chaine,chaine_complete
FR100161,charge,EVENT,Détecté,c32,1,charge
FR100161,Log,Non annoté,Détecté,c33,1,Log
FR100161,UI,Non annoté,Détecté,c34,1,UI
FR100161,génotype,EVENT,Détecté,c35,1,génotype
FR100161,stade,Non annoté,Détecté,c36,1,stade
FR100161,Fibro,EVENT,Détecté,c37,1,Fibro
FR100161,plan,Non annoté,Détecté,c38,1,plan
FR100161,radiographie,EVENT,Détecté,c39,1,radiographie
FR100161,visite,EVENT,Détecté,c4,1,visite
FR100161,anomalies,EVENT,Détecté,c40,1,anomalies
FR100161,échographie,EVENT,Détecté,c41,1,échographie
FR100161,cadre,Non annoté,Détecté,c42,1,cadre
FR100161,cytolyse,EVENT,Détecté,c43,1,cytolyse
FR100161,cytolyse,CLINENTITY,Détecté,c43,1,cytolyse
FR100161,présence,Non annoté,Détecté,c44,1,présence
FR100161,masse,EVENT,Détecté,c45,5,"masse, masse, qui, tumeur, tumeur"
FR100161,masse,CLINENTITY,Détecté,c45,5,"masse, masse, qui, tumeur, tumeur"
FR100161,qui,Non annoté,Détecté,c45,5,"masse, masse, qui, tumeur, tumeur"
FR100161,tumeur,CLINENTITY,Détecté,c45,5,"masse, masse, qui, tumeur, tumeur"
FR100161,contours,Non annoté,Détecté,c46,1,contours
FR100161,mm,Non annoté,Détecté,c47,1,mm
FR100161,niveau,Non annoté,Détecté,c48,1,niveau
FR100161,loge,Non annoté,Détecté,c49,1,loge
FR100161,antécédents,EVENT,Détecté,c5,1,antécédents
FR100161,complément,EVENT,Détecté,c50,1,complément
FR100161,présence,Non annoté,Détecté,c51,1,présence
FR100161,mm,Non annoté,Détecté,c52,1,mm
FR100161,densité,Non annoté,Détecté,c53,1,densité
FR100161,injection,EVENT,Détecté,c54,1,injection
FR100161,produit,Non annoté,Détecté,c55,1,produit
FR100161,veine,Non annoté,Détecté,c56,1,veine
FR100161,avant,Non annoté,Détecté,c57,1,avant
FR100161,rein,Non annoté,Détecté,c58,1,rein
FR100161,plan,Non annoté,Détecté,c59,1,plan
FR100161,nous,ACTOR,Détecté,c6,1,nous
FR100161,organe,Non annoté,Détecté,c60,1,organe
FR100161,IRM,EVENT,Détecté,c61,1,IRM
FR100161,cortisol,EVENT,Détecté,c62,1,cortisol
FR100161,cortisol,EVENT,Détecté,c63,1,cortisol
FR100161,8h,TIMEX3,Détecté,c64,1,8h
FR100161,cortisol,EVENT,Détecté,c65,1,cortisol
FR100161,heures,Non annoté,Détecté,c66,2,"heures, heures"
FR100161,dérivés,EVENT,Détecté,c67,1,dérivés
FR100161,exérèse,EVENT,Détecté,c68,1,exérèse
FR100161,laparotomie,EVENT,Détecté,c69,1,laparotomie
FR100161,blessure,EVENT,Détecté,c7,1,blessure
FR100161,taille,Non annoté,Détecté,c70,1,taille
FR100161,examen,EVENT,Détecté,c71,1,examen
FR100161,aspect,EVENT,Détecté,c72,1,aspect
FR100161,ganglioneurome,EVENT,Détecté,c73,1,ganglioneurome
FR100161,ganglioneurome,CLINENTITY,Détecté,c73,1,ganglioneurome
FR100161,persistance,EVENT,Détecté,c8,2,"persistance, persistance"
FR100161,éclats,Non annoté,Détecté,c9,2,"éclats, éclats"
FR100168,12.4,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,1250 ml,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,16 min,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,163000/mm 3,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,2 heures,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,235000,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,24 heures après,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,3,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,32/30,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,72%,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,76%,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,"9,2 g/dl",RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,Le chirurgien,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,administrées,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,adoptée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,affirmé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,allongé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,anormal,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,atteinte neurologique,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,au alentour de 20 mmHg,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,au patient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,cinq vertèbres,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,connue,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,correct,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,correcte,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,des corps vertébraux de D11 et D12,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,deux côtes,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,devrait,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,du rachis traumatique,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,déficit en facteur XI,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,déficit neurologique,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,dévoiler,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,estimé à 2500 ml,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,expérimenté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,extubé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,fixées,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,fractures,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,fractures de deux côtes,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,habituelle,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,habituelles,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,hypercholestérolémie familiale,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,indiquée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,le chirurgien,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,le patient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,maladie de Willebrand,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,montré,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,notre patient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,notre équipe,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,objectivé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,per opératoire,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,peropératoire,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,persisté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,prendre,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,prise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,préanesthésique,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,préopératoire,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,quotidienne,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,rachis traumatique,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,retenue,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,réalisée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,saignement diffus,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,simples,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,tous les membres de sa famille,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,transmise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,traumatisme dorsal,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,traumatisme thoracique,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,un homme âgé de 38 ans,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,vertèbre fixée,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,homme,Non annoté,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,patient,Non annoté,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,sa,Non annoté,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,corps,Non annoté,Détecté,c10,1,corps
FR100168,D11,Non annoté,Détecté,c11,1,D11
FR100168,D12,Non annoté,Détecté,c12,1,D12
FR100168,atteinte,EVENT,Détecté,c13,1,atteinte
FR100168,intervention,EVENT,Détecté,c14,2,"ostéosynthèse, intervention"
FR100168,ostéosynthèse,EVENT,Détecté,c14,2,"ostéosynthèse, intervention"
FR100168,examen,EVENT,Détecté,c15,1,examen
FR100168,médicaments,EVENT,Détecté,c16,1,médicaments
FR100168,antiagrégants,Non annoté,Détecté,c17,1,antiagrégants
FR100168,bilan,EVENT,Détecté,c18,1,bilan
FR100168,hémoglobine,EVENT,Détecté,c19,1,hémoglobine
FR100168,ans,Non annoté,Détecté,c2,1,ans
FR100168,plaquettes,EVENT,Détecté,c20,2,"plaquettes, plaquettes"
FR100168,taux,EVENT,Détecté,c21,1,taux
FR100168,prothrombine,Non annoté,Détecté,c22,1,prothrombine
FR100168,%,Non annoté,Détecté,c23,1,%
FR100168,temps,EVENT,Détecté,c24,1,temps
FR100168,temps,EVENT,Détecté,c25,1,temps
FR100168,dissection,EVENT,Détecté,c26,1,dissection
FR100168,saignement,EVENT,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,saignement,CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,champ,Non annoté,Détecté,c28,1,champ
FR100168,chirurgien,Non annoté,Détecté,c29,3,"chirurgien, chirurgien, chirurgien"
FR100168,antécédents,EVENT,Détecté,c3,1,antécédents
FR100168,ml,Non annoté,Détecté,c30,1,ml
FR100168,saignement,EVENT,Détecté,c31,1,saignement
FR100168,saignement,CLINENTITY,Détecté,c31,1,saignement
FR100168,chirurgie,Non annoté,Détecté,c32,1,chirurgie
FR100168,rachis,Non annoté,Détecté,c33,1,rachis
FR100168,notre,Non annoté,Détecté,c34,2,"équipe, notre"
FR100168,équipe,Non annoté,Détecté,c34,2,"équipe, notre"
FR100168,ml,Non annoté,Détecté,c35,1,ml
FR100168,vertèbre,Non annoté,Détecté,c36,1,vertèbre
FR100168,vertèbres,Non annoté,Détecté,c37,1,vertèbres
FR100168,saignement,EVENT,Détecté,c38,1,saignement
FR100168,saignement,CLINENTITY,Détecté,c38,1,saignement
FR100168,ml,Non annoté,Détecté,c39,1,ml
FR100168,accident,EVENT,Détecté,c4,1,accident
FR100168,circonstances,EVENT,Détecté,c40,1,circonstances
FR100168,pression,EVENT,Détecté,c41,1,pression
FR100168,alentour,Non annoté,Détecté,c42,1,alentour
FR100168,technique,EVENT,Détecté,c43,1,technique
FR100168,hypothermie,CLINENTITY,Détecté,c44,1,hypothermie
FR100168,hypothermie,EVENT,Détecté,c44,1,hypothermie
FR100168,explication,EVENT,Détecté,c45,1,explication
FR100168,problème,Non annoté,Détecté,c46,1,problème
FR100168,baisse,EVENT,Détecté,c47,1,baisse
FR100168,tension,Non annoté,Détecté,c48,1,tension
FR100168,dose,EVENT,Détecté,c49,1,dose
FR100168,traumatisme,EVENT,Détecté,c5,1,traumatisme
FR100168,acide,Non annoté,Détecté,c50,1,acide
FR100168,mg/,Non annoté,Détecté,c51,1,mg/
FR100168,perfusion,EVENT,Détecté,c52,1,perfusion
FR100168,mg/kg/h,Non annoté,Détecté,c53,1,mg/kg/h
FR100168,transfusion,EVENT,Détecté,c54,2,"transfusion, transfusion"
FR100168,concentrés,Non annoté,Détecté,c55,1,concentrés
FR100168,plasmas,Non annoté,Détecté,c56,1,plasmas
FR100168,suites,EVENT,Détecté,c57,1,suites
FR100168,heures,Non annoté,Détecté,c58,1,heures
FR100168,fin,EVENT,Détecté,c59,1,fin
FR100168,côtes,Non annoté,Détecté,c6,1,côtes
FR100168,bilan,EVENT,Détecté,c60,1,bilan
FR100168,hémoglobine,EVENT,Détecté,c61,1,hémoglobine
FR100168,hémoglobine,EVENT,Détecté,c62,1,hémoglobine
FR100168,g,Non annoté,Détecté,c63,1,g
FR100168,taux,EVENT,Détecté,c64,1,taux
FR100168,fibrinogène,EVENT,Détecté,c65,1,fibrinogène
FR100168,déficit,EVENT,Détecté,c66,1,déficit
FR100168,tests,EVENT,Détecté,c67,1,tests
FR100168,coagulation,Non annoté,Détecté,c68,1,coagulation
FR100168,recherche,EVENT,Détecté,c69,1,recherche
FR100168,épanchement,CLINENTITY,Détecté,c7,1,épanchement
FR100168,épanchement,EVENT,Détecté,c7,1,épanchement
FR100168,maladie,Non annoté,Détecté,c70,1,maladie
FR100168,hémophilie,CLINENTITY,Détecté,c71,1,hémophilie
FR100168,déficit,EVENT,Détecté,c72,1,déficit
FR100168,facteur,Non annoté,Détecté,c73,1,facteur
FR100168,anomalies,EVENT,Détecté,c74,1,anomalies
FR100168,recherche,EVENT,Détecté,c75,1,recherche
FR100168,anticoagulant,EVENT,Détecté,c76,1,anticoagulant
FR100168,type,Non annoté,Détecté,c77,1,type
FR100168,anti-facteur,Non annoté,Détecté,c78,1,anti-facteur
FR100168,manque,Non annoté,Détecté,c79,1,manque
FR100168,traumatisme,EVENT,Détecté,c8,1,traumatisme
FR100168,temps,EVENT,Détecté,c80,1,temps
FR100168,Ivy,Non annoté,Détecté,c81,1,Ivy
FR100168,min,Non annoté,Détecté,c82,1,min
FR100168,entretien,EVENT,Détecté,c83,1,entretien
FR100168,heures,Non annoté,Détecté,c84,1,heures
FR100168,habitude,EVENT,Détecté,c85,2,"habitude, habitude"
FR100168,ail,Non annoté,Détecté,c86,2,"ail, ail"
FR100168,quantités,Non annoté,Détecté,c87,1,quantités
FR100168,génération,Non annoté,Détecté,c88,1,génération
FR100168,génération,Non annoté,Détecté,c89,1,génération
FR100168,fracture,EVENT,Détecté,c9,1,fracture
FR100168,fracture,CLINENTITY,Détecté,c9,1,fracture
FR100168,membres,Non annoté,Détecté,c90,1,membres
FR100168,famille,Non annoté,Détecté,c91,1,famille
FR100168,prévention,EVENT,Détecté,c92,1,prévention
FR100168,hypercholestérolémie,Non annoté,Détecté,c93,1,hypercholestérolémie
FR100168,phytothérapie,EVENT,Détecté,c94,2,"phytothérapie, qui"
FR100168,qui,Non annoté,Détecté,c94,2,"phytothérapie, qui"
FR100168,activité,EVENT,Détecté,c95,1,activité
FR100168,agrégation,Non annoté,Détecté,c96,1,agrégation
FR100168,cause,Non annoté,Détecté,c97,1,cause
FR100185,3 mois,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,abolition des reflexes,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,abolition des réponses motrices,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,accuse,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,des extenseurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,des fléchisseurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,du membre supérieur gauche,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,du plexus brachial,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,du sein gauche,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,déficit moteur,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,l'ensemble des nerfs du membre supérieur,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,la main,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,le plexus brachial,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,les troncs plexiques,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,lourdeur du membre supérieur,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,quatre ans,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,révèle,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,suivie,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,tout le membre,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,trouve,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,tumeur du sein,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,une femme de 50 ans,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100185,elle,ACTOR,Détecté,c1,3,"elle, femme, elle"
FR100185,femme,Non annoté,Détecté,c1,3,"elle, femme, elle"
FR100185,mois,Non annoté,Détecté,c10,1,mois
FR100185,paresthésies,CLINENTITY,Détecté,c11,1,paresthésies
FR100185,paresthésies,EVENT,Détecté,c11,1,paresthésies
FR100185,paresthésies,CLINENTITY,Détecté,c12,1,paresthésies
FR100185,paresthésies,EVENT,Détecté,c12,1,paresthésies
FR100185,lourdeur,EVENT,Détecté,c13,1,lourdeur
FR100185,membre,Non annoté,Détecté,c14,3,"membre, membre, membre"
FR100185,examen,EVENT,Détecté,c15,1,examen
FR100185,déficit,EVENT,Détecté,c16,1,déficit
FR100185,déficit,EVENT,Détecté,c17,1,déficit
FR100185,fléchisseurs,Non annoté,Détecté,c18,1,fléchisseurs
FR100185,fléchisseurs,Non annoté,Détecté,c19,1,fléchisseurs
FR100185,ans,Non annoté,Détecté,c2,1,ans
FR100185,extenseurs,Non annoté,Détecté,c20,1,extenseurs
FR100185,abolition,EVENT,Détecté,c21,1,abolition
FR100185,reflexes,Non annoté,Détecté,c22,1,reflexes
FR100185,hypoesthésie,EVENT,Détecté,c23,1,hypoesthésie
FR100185,hypoesthésie,CLINENTITY,Détecté,c23,1,hypoesthésie
FR100185,amyotrophie,EVENT,Détecté,c24,1,amyotrophie
