doc,xml_id,entité,type_temporalite,coref,mention_id,longueur_chaine,chaine_complete
FR100161,5643,tumeur,CLINENTITY,Détecté,c45,5,"masse, masse, qui, tumeur, tumeur"
FR100161,5651,tumeur,CLINENTITY,Détecté,c45,5,"masse, masse, qui, tumeur, tumeur"
FR100161,Non applicable,contours polylobés,Non annoté,Détecté,c46,1,contours
FR100161,5754,71x70 mm,RML,Détecté,c47,1,mm
FR100161,5760,91x59 mm,RML,Détecté,c47,1,mm
FR100161,5667,au niveau thoracique,BODYPART,Détecté,c48,1,niveau
FR100161,5673,la loge surrénalienne droite,BODYPART,Détecté,c48,1,niveau
FR100161,5673,la loge surrénalienne droite,BODYPART,Détecté,c49,1,loge
FR100161,4766,antécédents,EVENT,Détecté,c5,1,antécédents
FR100161,5261,complément,EVENT,Détecté,c50,1,complément
FR100161,5246/5627,masse,EVENT/CLINENTITY,Détecté,c51,1,présence
FR100161,5291/5635,masse,EVENT/CLINENTITY,Détecté,c51,1,présence
FR100161,5754,71x70 mm,RML,Détecté,c52,1,mm
FR100161,5760,91x59 mm,RML,Détecté,c52,1,mm
FR100161,Non applicable,densité tissulaire,Non annoté,Détecté,c53,1,densité
FR100161,5321,injection,EVENT,Détecté,c54,1,injection
FR100161,Non applicable,le produit de contraste,Non annoté,Détecté,c55,1,produit
FR100161,5679,la veine cave inférieure,BODYPART,Détecté,c56,1,veine
FR100161,Non applicable,l' avant,Non annoté,Détecté,c57,1,avant
FR100161,5685,le rein homolatéral,BODYPART,Détecté,c58,1,rein
FR100161,5691,les organe de voisinage,BODYPART,Détecté,c59,1,plan
FR100161,5704,nous,ACTOR (H-PROFESSIONAL),Détecté,c6,1,nous
FR100161,5691,les organe de voisinage,BODYPART,Détecté,c60,1,organe
FR100161,5366,IRM,EVENT,Détecté,c61,1,IRM
FR100161,5781,24 heures,TIMEX3,Détecté,c62,1,cortisol
FR100161,5790,24 heures,TIMEX3,Détecté,c62,1,cortisol
FR100161,5772,8h,TIMEX3,Détecté,c62,1,cortisol
FR100161,5411,cortisol,EVENT,Détecté,c62,1,cortisol
FR100161,5426,cortisol,EVENT,Détecté,c62,1,cortisol
FR100161,5441,dérivés,EVENT,Détecté,c62,1,cortisol
FR100161,5772,8h,TIMEX3,Détecté,c63,1,cortisol
FR100161,5411,cortisol,EVENT,Détecté,c63,1,cortisol
FR100161,5426,cortisol,EVENT,Détecté,c63,1,cortisol
FR100161,5772,8h,TIMEX3,Détecté,c64,1,8h
FR100161,5781,24 heures,TIMEX3,Détecté,c65,1,cortisol
FR100161,5790,24 heures,TIMEX3,Détecté,c65,1,cortisol
FR100161,5411,cortisol,EVENT,Détecté,c65,1,cortisol
FR100161,5426,cortisol,EVENT,Détecté,c65,1,cortisol
FR100161,5781,24 heures,TIMEX3,Détecté,c66,2,"heures, heures"
FR100161,5790,24 heures,TIMEX3,Détecté,c66,2,"heures, heures"
FR100161,5781,24 heures,TIMEX3,Détecté,c67,1,dérivés
FR100161,5790,24 heures,TIMEX3,Détecté,c67,1,dérivés
FR100161,5441,dérivés,EVENT,Détecté,c67,1,dérivés
FR100161,5456,exérèse,EVENT,Détecté,c68,1,exérèse
FR100161,5643,tumeur,CLINENTITY,Détecté,c68,1,exérèse
FR100161,5651,tumeur,CLINENTITY,Détecté,c68,1,exérèse
FR100161,5471,laparotomie,EVENT,Détecté,c69,1,laparotomie
FR100161,4781,blessure,EVENT,Détecté,c7,1,blessure
FR100161,5531,blessure de guerre,CLINENTITY,Détecté,c7,1,blessure
FR100161,5643,tumeur,CLINENTITY,Détecté,c70,1,taille
FR100161,5651,tumeur,CLINENTITY,Détecté,c70,1,taille
FR100161,4856,examen,EVENT,Détecté,c71,1,examen
FR100161,5486,examen,EVENT,Détecté,c71,1,examen
FR100161,5501,aspect,EVENT,Détecté,c72,1,aspect
FR100161,5516/5659,ganglioneurome,EVENT/CLINENTITY,Détecté,c72,1,aspect
FR100161,5516/5659,ganglioneurome,EVENT/CLINENTITY,Détecté,c73,1,ganglioneurome
FR100161,4796,persistance,EVENT,Détecté,c8,2,"persistance, persistance"
FR100161,5396,persistance,EVENT,Détecté,c8,2,"persistance, persistance"
FR100161,Non applicable,éclats métalliques,Non annoté,Détecté,c9,2,"éclats, éclats"
FR100168,8409,235000,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7583,administrées,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7988,adoptée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7148,affirmé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7913,allongé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7313,anormal,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,8048,connue,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,8397,correct,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,8439,correcte,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7373,devrait,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7943,dévoiler,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7463,expérimenté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7643,extubé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7343,fixées,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7448,habituelle,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7403,habituelles,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7118,indiquée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7718,montré,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7838,objectivé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,8493,peropératoire,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7523,persisté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7163,prendre,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,8078,retenue,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7883,réalisée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,7628,simples,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,8003,transmise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100168,6998,accident,EVENT,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,6983,antécédents,EVENT,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,7088,atteinte,EVENT,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8148,atteinte neurologique,CLINENTITY,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8362,au patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8276,deux côtes,BODYPART,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,7073/8140,fracture,EVENT/CLINENTITY,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,7028,fractures,EVENT,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8116,fractures de deux côtes,CLINENTITY,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8313,le patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8348,le patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8369,le patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8376,le patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8383,le patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8334,notre patient,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8390,tous les membres de sa famille,ACTOR (OTHER),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,7013,traumatisme,EVENT,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,7058,traumatisme,EVENT,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8132,traumatisme dorsal,CLINENTITY,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8108,traumatisme thoracique,CLINENTITY,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8306,un homme âgé de 38 ans,ACTOR (PATIENT),Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,7043/8124,épanchement,EVENT/CLINENTITY,Détecté,c1,9,"homme, patient, patient, patient, patient, patient, patient, patient, sa"
FR100168,8282,des corps vertébraux de D11 et D12,BODYPART,Détecté,c10,1,corps
FR100168,8282,des corps vertébraux de D11 et D12,BODYPART,Détecté,c11,1,D11
FR100168,8282,des corps vertébraux de D11 et D12,BODYPART,Détecté,c12,1,D12
FR100168,7088,atteinte,EVENT,Détecté,c13,1,atteinte
FR100168,8148,atteinte neurologique,CLINENTITY,Détecté,c13,1,atteinte
FR100168,7673,intervention,EVENT,Détecté,c14,2,"ostéosynthèse, intervention"
FR100168,7103,ostéosynthèse,EVENT,Détecté,c14,2,"ostéosynthèse, intervention"
FR100168,7133,examen,EVENT,Détecté,c15,1,examen
FR100168,8475,préopératoire,TIMEX3,Détecté,c15,1,examen
FR100168,7178,médicaments,EVENT,Détecté,c16,1,médicaments
FR100168,Non applicable,les antiagrégants plaquettaires,Non annoté,Détecté,c17,1,antiagrégants
FR100168,7193,bilan,EVENT,Détecté,c18,1,bilan
FR100168,7688,bilan,EVENT,Détecté,c18,1,bilan
FR100168,8484,préanesthésique,TIMEX3,Détecté,c18,1,bilan
FR100168,8403,12.4,RML,Détecté,c19,1,hémoglobine
FR100168,7208,hémoglobine,EVENT,Détecté,c19,1,hémoglobine
FR100168,7733,hémoglobine,EVENT,Détecté,c19,1,hémoglobine
FR100168,8306,un homme âgé de 38 ans,ACTOR (PATIENT),Détecté,c2,1,ans
FR100168,7223,plaquettes,EVENT,Détecté,c20,2,"plaquettes, plaquettes"
FR100168,7748,plaquettes,EVENT,Détecté,c20,2,"plaquettes, plaquettes"
FR100168,8421,32/30,RML,Détecté,c21,1,taux
FR100168,8415,76%,RML,Détecté,c21,1,taux
FR100168,7238,taux,EVENT,Détecté,c21,1,taux
FR100168,7763,taux,EVENT,Détecté,c21,1,taux
FR100168,7253,temps,EVENT,Détecté,c21,1,taux
FR100168,7898,temps,EVENT,Détecté,c21,1,taux
FR100168,Non applicable,prothrombine,Non annoté,Détecté,c22,1,prothrombine
FR100168,8415,76%,RML,Détecté,c23,1,%
FR100168,7253,temps,EVENT,Détecté,c24,1,temps
FR100168,7898,temps,EVENT,Détecté,c24,1,temps
FR100168,7268,dissection,EVENT,Détecté,c25,1,temps
FR100168,7253,temps,EVENT,Détecté,c25,1,temps
FR100168,7898,temps,EVENT,Détecté,c25,1,temps
FR100168,7268,dissection,EVENT,Détecté,c26,1,dissection
FR100168,8355,Le chirurgien,ACTOR (H-PROFESSIONAL),Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8427,estimé à 2500 ml,RML,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8320,le chirurgien,ACTOR (H-PROFESSIONAL),Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8341,le chirurgien,ACTOR (H-PROFESSIONAL),Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8511,per opératoire,TIMEX3,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8556,per opératoire,TIMEX3,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8502,per opératoire,TIMEX3,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,7298/8164,saignement,EVENT/CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,7283,saignement,EVENT,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,7508,saignement,EVENT,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8093/8268,saignement,EVENT/CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,7328/8172,saignement,EVENT/CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,7358/8188,saignement,EVENT/CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8196,saignement,CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8252,saignement,CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8156,saignement diffus,CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,8212,saignement diffus,CLINENTITY,Détecté,c27,5,"saignement, saignement, saignement, saignement, saignement"
FR100168,Non applicable,le champ opératoire,Non annoté,Détecté,c28,1,champ
FR100168,8355,Le chirurgien,ACTOR (H-PROFESSIONAL),Détecté,c29,3,"chirurgien, chirurgien, chirurgien"
FR100168,8320,le chirurgien,ACTOR (H-PROFESSIONAL),Détecté,c29,3,"chirurgien, chirurgien, chirurgien"
FR100168,8341,le chirurgien,ACTOR (H-PROFESSIONAL),Détecté,c29,3,"chirurgien, chirurgien, chirurgien"
FR100168,6983,antécédents,EVENT,Détecté,c3,1,antécédents
FR100168,8433,1250 ml,RML,Détecté,c30,1,ml
FR100168,8427,estimé à 2500 ml,RML,Détecté,c30,1,ml
FR100168,8327,notre équipe,ACTOR (H-PROFESSIONAL),Détecté,c31,1,saignement
FR100168,8511,per opératoire,TIMEX3,Détecté,c31,1,saignement
FR100168,8556,per opératoire,TIMEX3,Détecté,c31,1,saignement
FR100168,8502,per opératoire,TIMEX3,Détecté,c31,1,saignement
FR100168,8180,rachis traumatique,CLINENTITY,Détecté,c31,1,saignement
FR100168,7298/8164,saignement,EVENT/CLINENTITY,Détecté,c31,1,saignement
FR100168,7283,saignement,EVENT,Détecté,c31,1,saignement
FR100168,7508,saignement,EVENT,Détecté,c31,1,saignement
FR100168,8093/8268,saignement,EVENT/CLINENTITY,Détecté,c31,1,saignement
FR100168,7328/8172,saignement,EVENT/CLINENTITY,Détecté,c31,1,saignement
FR100168,7358/8188,saignement,EVENT/CLINENTITY,Détecté,c31,1,saignement
FR100168,8196,saignement,CLINENTITY,Détecté,c31,1,saignement
FR100168,8252,saignement,CLINENTITY,Détecté,c31,1,saignement
FR100168,8156,saignement diffus,CLINENTITY,Détecté,c31,1,saignement
FR100168,8212,saignement diffus,CLINENTITY,Détecté,c31,1,saignement
FR100168,8180,rachis traumatique,CLINENTITY,Détecté,c32,1,chirurgie
FR100168,8288,du rachis traumatique,BODYPART,Détecté,c33,1,rachis
FR100168,8180,rachis traumatique,CLINENTITY,Détecté,c33,1,rachis
FR100168,8334,notre patient,ACTOR (PATIENT),Détecté,c34,2,"équipe, notre"
FR100168,8327,notre équipe,ACTOR (H-PROFESSIONAL),Détecté,c34,2,"équipe, notre"
FR100168,8433,1250 ml,RML,Détecté,c35,1,ml
FR100168,8427,estimé à 2500 ml,RML,Détecté,c35,1,ml
FR100168,8294,vertèbre fixée,BODYPART,Détecté,c36,1,vertèbre
FR100168,8300,cinq vertèbres,BODYPART,Détecté,c37,1,vertèbres
FR100168,7298/8164,saignement,EVENT/CLINENTITY,Détecté,c38,1,saignement
FR100168,7283,saignement,EVENT,Détecté,c38,1,saignement
FR100168,7508,saignement,EVENT,Détecté,c38,1,saignement
FR100168,8093/8268,saignement,EVENT/CLINENTITY,Détecté,c38,1,saignement
FR100168,7328/8172,saignement,EVENT/CLINENTITY,Détecté,c38,1,saignement
FR100168,7358/8188,saignement,EVENT/CLINENTITY,Détecté,c38,1,saignement
FR100168,8196,saignement,CLINENTITY,Détecté,c38,1,saignement
FR100168,8252,saignement,CLINENTITY,Détecté,c38,1,saignement
FR100168,8156,saignement diffus,CLINENTITY,Détecté,c38,1,saignement
FR100168,8212,saignement diffus,CLINENTITY,Détecté,c38,1,saignement
FR100168,8433,1250 ml,RML,Détecté,c39,1,ml
FR100168,8427,estimé à 2500 ml,RML,Détecté,c39,1,ml
FR100168,6998,accident,EVENT,Détecté,c4,1,accident
FR100168,8276,deux côtes,BODYPART,Détecté,c4,1,accident
FR100168,7028,fractures,EVENT,Détecté,c4,1,accident
FR100168,8116,fractures de deux côtes,CLINENTITY,Détecté,c4,1,accident
FR100168,7013,traumatisme,EVENT,Détecté,c4,1,accident
FR100168,7058,traumatisme,EVENT,Détecté,c4,1,accident
FR100168,8108,traumatisme thoracique,CLINENTITY,Détecté,c4,1,accident
FR100168,7043/8124,épanchement,EVENT/CLINENTITY,Détecté,c4,1,accident
FR100168,7388,circonstances,EVENT,Détecté,c40,1,circonstances
FR100168,7298/8164,saignement,EVENT/CLINENTITY,Détecté,c40,1,circonstances
FR100168,7283,saignement,EVENT,Détecté,c40,1,circonstances
FR100168,7508,saignement,EVENT,Détecté,c40,1,circonstances
FR100168,8093/8268,saignement,EVENT/CLINENTITY,Détecté,c40,1,circonstances
FR100168,7328/8172,saignement,EVENT/CLINENTITY,Détecté,c40,1,circonstances
FR100168,7358/8188,saignement,EVENT/CLINENTITY,Détecté,c40,1,circonstances
FR100168,8196,saignement,CLINENTITY,Détecté,c40,1,circonstances
FR100168,8252,saignement,CLINENTITY,Détecté,c40,1,circonstances
FR100168,7418,pression,EVENT,Détecté,c41,1,pression
FR100168,8445,au alentour de 20 mmHg,RML,Détecté,c42,1,alentour
FR100168,7433,technique,EVENT,Détecté,c43,1,technique
FR100168,7478/8204,hypothermie,EVENT/CLINENTITY,Détecté,c44,1,hypothermie
FR100168,7493,explication,EVENT,Détecté,c45,1,explication
FR100168,Non applicable,ce problème d' hémostase,Non annoté,Détecté,c46,1,problème
FR100168,7538,baisse,EVENT,Détecté,c47,1,baisse
FR100168,Non applicable,la tension artérielle,Non annoté,Détecté,c48,1,tension
FR100168,7553,dose,EVENT,Détecté,c49,1,dose
FR100168,8276,deux côtes,BODYPART,Détecté,c5,1,traumatisme
FR100168,7028,fractures,EVENT,Détecté,c5,1,traumatisme
FR100168,8116,fractures de deux côtes,CLINENTITY,Détecté,c5,1,traumatisme
FR100168,7013,traumatisme,EVENT,Détecté,c5,1,traumatisme
FR100168,7058,traumatisme,EVENT,Détecté,c5,1,traumatisme
FR100168,8132,traumatisme dorsal,CLINENTITY,Détecté,c5,1,traumatisme
FR100168,8108,traumatisme thoracique,CLINENTITY,Détecté,c5,1,traumatisme
FR100168,7043/8124,épanchement,EVENT/CLINENTITY,Détecté,c5,1,traumatisme
FR100168,Non applicable,acide tranexamique,Non annoté,Détecté,c50,1,acide
FR100168,Non applicable,10 mg/ kg,Non annoté,Détecté,c51,1,mg/
FR100168,7568,perfusion,EVENT,Détecté,c52,1,perfusion
FR100168,Non applicable,1 mg/kg/h,Non annoté,Détecté,c53,1,mg/kg/h
FR100168,7598,transfusion,EVENT,Détecté,c54,2,"transfusion, transfusion"
FR100168,7703,transfusion,EVENT,Détecté,c54,2,"transfusion, transfusion"
FR100168,Non applicable,2 concentrés globulaires,Non annoté,Détecté,c55,1,concentrés
FR100168,Non applicable,4 plasmas frais congelés,Non annoté,Détecté,c56,1,plasmas
FR100168,7613,suites,EVENT,Détecté,c57,1,suites
FR100168,8520,2 heures,TIMEX3,Détecté,c58,1,heures
FR100168,8538,24 heures après,TIMEX3,Détecté,c58,1,heures
FR100168,7658,fin,EVENT,Détecté,c59,1,fin
FR100168,7673,intervention,EVENT,Détecté,c59,1,fin
FR100168,8276,deux côtes,BODYPART,Détecté,c6,1,côtes
FR100168,8116,fractures de deux côtes,CLINENTITY,Détecté,c6,1,côtes
FR100168,7193,bilan,EVENT,Détecté,c60,1,bilan
FR100168,7688,bilan,EVENT,Détecté,c60,1,bilan
FR100168,7598,transfusion,EVENT,Détecté,c60,1,bilan
FR100168,7703,transfusion,EVENT,Détecté,c60,1,bilan
FR100168,8457,163000/mm 3,RML,Détecté,c61,1,hémoglobine
FR100168,8469,3,RML,Détecté,c61,1,hémoglobine
FR100168,8463,72%,RML,Détecté,c61,1,hémoglobine
FR100168,8451,"9,2 g/dl",RML,Détecté,c61,1,hémoglobine
FR100168,7208,hémoglobine,EVENT,Détecté,c61,1,hémoglobine
FR100168,7733,hémoglobine,EVENT,Détecté,c61,1,hémoglobine
FR100168,7223,plaquettes,EVENT,Détecté,c61,1,hémoglobine
FR100168,7748,plaquettes,EVENT,Détecté,c61,1,hémoglobine
FR100168,7238,taux,EVENT,Détecté,c61,1,hémoglobine
FR100168,7763,taux,EVENT,Détecté,c61,1,hémoglobine
FR100168,8457,163000/mm 3,RML,Détecté,c62,1,hémoglobine
FR100168,8469,3,RML,Détecté,c62,1,hémoglobine
FR100168,8451,"9,2 g/dl",RML,Détecté,c62,1,hémoglobine
FR100168,7208,hémoglobine,EVENT,Détecté,c62,1,hémoglobine
FR100168,7733,hémoglobine,EVENT,Détecté,c62,1,hémoglobine
FR100168,7223,plaquettes,EVENT,Détecté,c62,1,hémoglobine
FR100168,7748,plaquettes,EVENT,Détecté,c62,1,hémoglobine
FR100168,8451,"9,2 g/dl",RML,Détecté,c63,1,g
