doc,mention_id,texte_maillon,tete_lexicale,upos_tete,nature,fonction
FR100275,c100,le niveau de le gène HERG,niveau,NOUN,SNdef,autre
FR100275,c102,le gène KCNQ1,gène,NOUN,SNdef,autre
FR100275,c99,une double mutation génétique à le niveau de le gène HERG et de le gène KCNQ1,mutation,NOUN,SNind,Obl
FR100275,c98,une mère porteuse d' une double mutation génétique à le niveau de le gène HERG et de le gène KCNQ1,mère,NOUN,SNind,OD
FR100275,c98,Elle,Elle,PRON,Pro,Suj
FR100275,c96,bêtabloquant,bêtabloquant,NOUN,SN∅,Obl
FR100275,c103,un stimulateur cardiaque,stimulateur,NOUN,SNind,OD
FR100275,c1,le nourrisson,nourrisson,NOUN,SNdef,autre
FR100275,c104,La sœur de le nourrisson,sœur,NOUN,SNdef,Suj
FR100275,c98,la mère,mère,NOUN,SNdef,autre
FR100275,c99,les mutations de la mère,mutations,NOUN,SNdef,autre
FR100275,c104,elle,elle,PRON,Pro,Suj
FR100275,c101,le gène HERG,gène,NOUN,SNdef,autre
FR100275,c105,le niveau de le gène HERG,niveau,NOUN,SNdef,autre
FR100275,c99,la mutation à le niveau de le gène HERG,mutation,NOUN,SNdef,Obl
FR100275,c102,le gène KCNQ1,gène,NOUN,SNdef,Obl
FR100275,c104,elle,elle,PRON,Pro,Suj
FR100275,c96,bêtabloquant,bêtabloquant,NOUN,SN∅,Obl
FR100275,c1,le nourrisson,nourrisson,NOUN,SNdef,autre
FR100275,c106,La tante maternelle de le nourrisson,tante,NOUN,SNdef,Suj
FR100275,c107,une double mutation,mutation,NOUN,SNind,Obl
FR100275,c106,Elle,Elle,PRON,Pro,Suj
FR100275,c108,une sympathectomie urgente,sympathectomie,NOUN,SNind,Obl
FR100275,c109,Milan,Milan,PROPN,Np,Obl
FR100275,c106,elle,elle,PRON,Pro,Suj
FR100275,c86,un défibrillateur,défibrillateur,NOUN,SNind,OD
FR100275,c106,elle,elle,PRON,Pro,Suj
FR100275,c96,bêtabloquant,bêtabloquant,NOUN,SN∅,Obl
FR100275,c110,bêtabloquant et vérapamil,bêtabloquant,NOUN,SN∅,Obl
FR100275,c111,vérapamil,vérapamil,NOUN,SN∅,autre
FR100275,c112,Les 2 grands-parents maternels,grands-parents,NOUN,SNdef,Suj
FR100276,c1,Mme N.R de 34 ans,Mme,NOUN,SN∅,Suj
FR100276,c2,antécédents pathologiques notables,antécédents,NOUN,SN∅,Obl
FR100276,c3,une grossesse simple à terme,grossesse,NOUN,SNind,OD
FR100276,c3,laquelle,laquelle,PRON,Pro,autre
FR100276,c1,elle,elle,PRON,Pro,Suj
FR100276,c4,une éruption cutanée vésiculo-papuleuse et prurigineuse,éruption,NOUN,SNind,OD
FR100276,c4,qui,qui,PRON,Pro,Suj
FR100276,c5,les grossesses précédentes,grossesses,NOUN,SNdef,OD
FR100276,c4,Ces lésions cutanées,lésions,NOUN,SNdem,Suj
FR100276,c7,la région péri-ombilicale,région,NOUN,SNdef,Obl
FR100276,c8,les bras,bras,NOUN,SNdef,autre
FR100276,c9,les cuisse,cuisse,NOUN,SNdef,autre
FR100276,c10,la région péri aréolaire,région,NOUN,SNdef,autre
FR100276,c6,"la région péri-ombilicale , les bras , les cuisse et la région péri aréolaire",région,NOUN,SNdef,Obl
FR100276,c12,les muqueuses,muqueuses,NOUN,SNdef,autre
FR100276,c11,atteinte de les muqueuses,atteinte,NOUN,SN∅,Obl
FR100276,c14,un pemphigoïde gestationis,pemphigoïde,NOUN,SNind,autre
FR100276,c13,Le diagnostic dermatologique d' un pemphigoïde gestationis,diagnostic,NOUN,SNdef,Suj
FR100276,c16,examen en immunofluorescence directe,examen,NOUN,SN∅,autre
FR100276,c15,une biopsie cutanée avec examen en immunofluorescence directe,biopsie,NOUN,SNind,Obl
FR100276,c16,qui,qui,PRON,Pro,Suj
FR100276,c18,un infiltrat éosinophile,infiltrat,NOUN,SNind,OD
FR100276,c19,un œdème sous-épidermique,œdème,NOUN,SNind,autre
FR100276,c21,IgG,IgG,NOUN,SN∅,autre
FR100276,c23,le complément,complément,NOUN,SNdef,autre
FR100276,c22,fraction C3 de le complément,fraction,NOUN,SN∅,autre
FR100276,c24,la jonction dermo-épidermique,jonction,NOUN,SNdef,Obl
FR100276,c20,les dépôts linéaires d' IgG et de fraction C3 de le complément le long de la jonction dermo-épidermique,dépôts,NOUN,SNdef,autre
FR100276,c17,"un infiltrat éosinophile , un œdème sous-épidermique et de les dépôts linéaires d' IgG et de fraction C3 de le complément le long de la jonction dermo-épidermique",infiltrat,NOUN,SNind,OD
FR100276,c20,Ce dernier signe,signe,NOUN,SNdem,Suj
FR100276,c14,le pemphigoïde gestationis,pemphigoïde,NOUN,SNdef,Obl
FR100276,c26,corticoïdes locaux,corticoïdes,NOUN,SN∅,autre
FR100276,c25,L' application de corticoïdes locaux,application,NOUN,SNdef,Suj
FR100276,c4,les lésions cutanées,lésions,NOUN,SNdef,autre
FR100276,c27,la régression rapide de les lésions cutanées,régression,NOUN,SNdef,OD
FR100276,c28,28 SA,SA,NOUN,SN∅,Obl
FR100276,c26,le traitement local,traitement,NOUN,SNdef,autre
FR100276,c29,l' arrêt de le traitement local,arrêt,NOUN,SNdef,Obl
FR100276,c1,la patiente,patiente,NOUN,SNdef,Suj
FR100276,c31,même topographie,topographie,NOUN,SN∅,autre
FR100276,c4,les lésions cutanées de même topographie,lésions,NOUN,SNdef,autre
FR100276,c30,une récidive de les lésions cutanées de même topographie,récidive,NOUN,SNind,Obl
FR100276,c26,le traitement,traitement,NOUN,SNdef,autre
FR100276,c33,une reprise de le traitement,reprise,NOUN,SNind,OD
FR100276,c32,ce qui à incité une reprise de le traitement,ce,PRON,Pro,autre
FR100276,c3,La grossesse,grossesse,NOUN,SNdef,Suj
FR100276,c34,un suivi régulier,suivi,NOUN,SNind,Obl
FR100276,c35,anomalies,anomalies,NOUN,SN∅,OD
FR100276,c37,voie basse,voie,NOUN,SN∅,autre
FR100276,c36,L' accouchement spontané par voie basse,accouchement,NOUN,SNdef,Suj
FR100276,c38,39 SA,SA,NOUN,SN∅,Obl
FR100276,c40,sexe féminin,sexe,NOUN,SN∅,autre
FR100276,c39,un nouveau né de sexe féminin,né,NOUN,SNind,autre
FR100276,c41,poids de naissance de 3000 g,poids,NOUN,SN∅,autre
FR100276,c39,qui,qui,PRON,Pro,Suj
FR100276,c45,l' oreille,oreille,NOUN,SNdef,autre
FR100276,c44,les lobes de l' oreille,lobes,NOUN,SNdef,autre
FR100276,c46,les coudes,coudes,NOUN,SNdef,autre
FR100276,c47,les poignées,poignées,NOUN,SNdef,autre
FR100276,c48,les mains,mains,NOUN,SNdef,autre
FR100276,c49,les genoux,genoux,NOUN,SNdef,autre
FR100276,c50,les jambes,jambes,NOUN,SNdef,autre
FR100276,c51,les chevilles,chevilles,NOUN,SNdef,autre
FR100276,c52,les pieds,pieds,NOUN,SNdef,autre
FR100276,c43,"le niveau de les lobes de l' oreille , de les coudes , de les poignées , de les mains , de les genoux , de les jambes , de les chevilles et de les pieds",niveau,NOUN,SNdef,Obl
FR100276,c42,"une aplasie cutanée congénitale localisée à le niveau de les lobes de l' oreille , de les coudes , de les poignées , de les mains , de les genoux , de les jambes , de les chevilles et de les pieds",aplasie,NOUN,SNind,OD
FR100276,c54,l' examen,examen,NOUN,SNdef,autre
FR100276,c53,Le reste de l' examen,reste,NOUN,SNdef,Suj
FR100276,c55,particularité,particularité,NOUN,SN∅,autre
FR100276,c56,Un bilan,bilan,NOUN,SNind,Suj
FR100276,c57,les sérologies virales habituelles,sérologies,NOUN,SNdef,OD
FR100276,c58,cytomégalovirus,cytomégalovirus,NOUN,SN∅,autre
FR100276,c59,rubéole,rubéole,NOUN,SN∅,autre
FR100276,c60,herpès,herpès,NOUN,SN∅,autre
FR100276,c61,varicelle,varicelle,NOUN,SN∅,autre
FR100276,c63,listeria,listeria,X,SN∅,autre
FR100276,c62,listeria et chlamydia,listeria,X,SN∅,autre
FR100276,c64,chlamydia,chlamydia,X,SN∅,autre
FR100276,c66,agglutinines irrégulières,agglutinines,NOUN,SN∅,autre
FR100276,c65,une recherche d' agglutinines irrégulières,recherche,NOUN,SNind,autre
FR100276,c67,un bilan vasculo-rénal,bilan,NOUN,SNind,autre
FR100276,c68,uricémie,uricémie,NOUN,SN∅,autre
FR100276,c69,numération plaquettaire,numération,NOUN,SN∅,autre
FR100276,c70,bilans hépatique rénal,bilans,NOUN,SN∅,autre
FR100276,c71,protéinurie,protéinurie,NOUN,SN∅,autre
FR100276,c72,un bilan thyroïdien,bilan,NOUN,SNind,autre
FR100276,c4,les lésions cutanées bulleuses,lésions,NOUN,SNdef,autre
FR100276,c27,La régression de les lésions cutanées bulleuses,régression,NOUN,SNdef,Suj
FR100276,c1,la patiente,patiente,NOUN,SNdef,autre
FR100276,c36,l' accouchement,accouchement,NOUN,SNdef,autre
FR100276,c73,une semaine de l' accouchement,semaine,NOUN,SNnum,Obl
FR100276,c26,traitement corticoïde,traitement,NOUN,SN∅,Obl
FR100282,c1,Patient K.M,Patient,NOUN,SN∅,Suj
FR100282,c2,38 ans,ans,NOUN,SNnum,Obl
FR100282,c3,les crises convulsives,crises,NOUN,SNdef,Obl
FR100282,c3,qui,qui,PRON,Pro,Suj
FR100282,c4,3 ans,ans,NOUN,SNnum,Obl
FR100282,c6,chute,chute,NOUN,SN∅,Obl
FR100282,c7,perte de mémoire,perte,NOUN,SN∅,autre
FR100282,c8,mémoire,mémoire,NOUN,SN∅,autre
FR100282,c5,"chute , de perte de mémoire et d' oubli",chute,NOUN,SN∅,Obl
FR100282,c9,oubli,oubli,NOUN,SN∅,autre
FR100282,c10,environ deux ans,ans,NOUN,SNnum,Obl
FR100282,c11,aucune prise en charge,prise,NOUN,SNind,Suj
FR100282,c12,une année,année,NOUN,SNind,Obl
FR100282,c13,la présente consultation,consultation,NOUN,SNdef,Obl
FR100282,c1,le patient,patient,NOUN,SNdef,Suj
FR100282,c15,la carbamazépine,la,DET,SNdef,autre
FR100282,c14,un traitement fait de la carbamazépine,traitement,NOUN,SNind,Obl
FR100282,c16,deux fois 200 mg par jour,fois,NOUN,SNnum,autre
FR100282,c17,jour,jour,NOUN,SN∅,autre
FR100282,c18,Cinq mois,mois,NOUN,SNnum,Obl
FR100282,c14,la monothérapie,monothérapie,NOUN,SNdef,Suj
FR100282,c19,de résultats escomptés,résultats,NOUN,SNind,OD
FR100282,c20,une multithérapie antiépileptique,multithérapie,NOUN,SNind,Suj
FR100282,c15,carbamazépine,carbamazépine,NOUN,SN∅,autre
FR100282,c21,phénobarbital,phénobarbital,NOUN,SN∅,autre
FR100282,c22,valproate de sodium,valproate,NOUN,SN∅,autre
FR100282,c20,"carbamazépine , phénobarbital et valproate de sodium",carbamazépine,NOUN,SN∅,autre
FR100282,c1,lui,lui,PRON,Pro,OI
FR100282,c23,plus de sept mois,plus,ADV,Autre,Obl
FR100282,c24,succès,succès,NOUN,SN∅,autre
FR100282,c1,son,son,DET,Poss,autre
FR100282,c25,son état,état,NOUN,Poss,Suj
FR100282,c1,il,il,PRON,Pro,Suj
FR100282,c26,le Centre Neuro-psychiatrique Dr Joseph-Guislain,Centre,NOUN,SNdef,OD
FR100282,c28,le 21 juin 2014,21,NUM,Autre,autre
FR100282,c27,date de le 21 juin 2014,date,NOUN,SN∅,Obl
FR100282,c1,Ses,Ses,DET,Poss,autre
FR100282,c29,Ses antécédents,antécédents,NOUN,Poss,Suj
FR100282,c30,aucune crise épileptique,crise,NOUN,SNind,Suj
FR100282,c1,sa,sa,DET,Poss,autre
FR100282,c31,sa famille,famille,NOUN,Poss,Obl
FR100282,c1,ses,ses,DET,Poss,autre
FR100282,c32,ses habitus,habitus,NOUN,Poss,Obl
FR100282,c1,il,il,PRON,Pro,Suj
FR100282,c33,la viande de porc,viande,NOUN,SNdef,OD
FR100282,c34,le complément d' anamnèse,complément,NOUN,SNdef,Obl
FR100282,c35,anamnèse,anamnèse,NOUN,SN∅,autre
FR100282,c36,nous,nous,PRON,Pro,Suj
FR100282,c1,ses,ses,DET,Poss,autre
FR100282,c3,ses crises convulsives,crises,NOUN,Poss,Suj
FR100282,c37,les crises bilatérales,crises,NOUN,SNdef,Obl
FR100282,c38,les composantes toniques et cloniques,composantes,NOUN,SNdef,Obl
FR100282,c3,les crises,crises,NOUN,SNdef,Obl
FR100282,c40,une émission d' écume,émission,NOUN,SNind,OD
FR100282,c41,écume,écume,NOUN,SN∅,autre
FR100282,c42,une perte d' urine,perte,NOUN,SNind,autre
FR100282,c39,une émission d' écume et une perte d' urine,émission,NOUN,SNind,OD
FR100282,c43,urine,urine,NOUN,SN∅,autre
FR100282,c3,Elles,Elles,PRON,Pro,Suj
FR100282,c44,environ 5 minutes,minutes,NOUN,SNnum,OD
FR100282,c3,ont,ont,VERB,Sujet_zero,autre
FR100282,c45,une fréquence de 2 à 4 par mois,fréquence,NOUN,SNind,OD
FR100282,c46,mois,mois,NOUN,SN∅,autre
FR100282,c47,L' examen neurologique,examen,NOUN,SNdef,Suj
FR100282,c48,L' électroencéphalogramme,électroencéphalogramme,NOUN,SNdef,Suj
FR100282,c49,sa,sa,DET,Poss,autre
FR100282,c50,sa lenteur,lenteur,NOUN,Poss,Obl
FR100282,c53,prédominance droite,prédominance,NOUN,SN∅,autre
FR100282,c52,éléments lents à prédominance droite,éléments,NOUN,SN∅,autre
FR100282,c51,l' abondance en éléments lents à prédominance droite,abondance,NOUN,SNdef,autre
FR100282,c49,un tracé perturbé par sa lenteur et par l' abondance en éléments lents à prédominance droite,tracé,NOUN,SNind,OD
FR100282,c54,Le scanner cérébral,scanner,NOUN,SNdef,Suj
FR100282,c56,le parenchyme,parenchyme,NOUN,SNdef,autre
FR100282,c55,le niveau de le parenchyme,niveau,NOUN,SNdef,Obl
FR100282,c57,les multiples lésions kystiques arrondies,lésions,NOUN,SNdef,Obl
FR100282,c58,un point hyperdense excentrique,point,NOUN,SNind,Obl
FR100282,c59,le scolex,scolex,NOUN,SNdef,OD
FR100282,c36,Nous,Nous,PRON,Pro,Suj
FR100282,c61,une épilepsie réfractaire,épilepsie,NOUN,SNind,Obl
FR100282,c60,une NCC révélée par une épilepsie réfractaire,NCC,NOUN,SNind,Obl
FR100282,c63,le fond d' œil,fond,NOUN,SNdef,autre
FR100282,c62,un examen normal de le fond d' œil,examen,NOUN,SNind,Obl
FR100282,c36,nous,nous,PRON,Pro,Suj
FR100282,c64,un traitement par voie orale,traitement,NOUN,SNind,OD
FR100282,c65,Albendazole,Albendazole,PROPN,Np,Obl
FR100282,c66,15 mg/kg,mg/kg,NOUN,SNnum,autre
FR100282,c67,jour,jour,NOUN,SN∅,autre
FR100282,c68,2 prises,prises,NOUN,SNnum,autre
FR100282,c69,Prednisolone,Prednisolone,PROPN,Np,autre
FR100282,c70,1 mg/kg/j,mg/kg/j,NOUN,SNnum,autre
FR100282,c72,une semaine,semaine,NOUN,SNnum,autre
FR100282,c71,une durée d' une semaine,durée,NOUN,SNind,Obl
FR100282,c73,Un suivi médical,suivi,NOUN,SNind,Suj
FR100282,c75,six mois,mois,NOUN,SNnum,autre
FR100282,c74,une durée de six mois,durée,NOUN,SNind,autre
FR100282,c30,aucune crise épileptique,crise,NOUN,SNind,Suj
FR100282,c76,ce jour,jour,NOUN,SNdem,Obl
FR100283,c1,Un homme âgé de 49 ans,homme,NOUN,SNind,autre
FR100283,c2,une maladie de Berger,maladie,NOUN,SNind,Obl
FR100283,c1,qui,qui,PRON,Pro,Suj
FR100283,c3,les céphalées fébriles,céphalées,NOUN,SNdef,Obl
FR100283,c4,une diplopie horizontale droite,diplopie,NOUN,SNind,Obl
FR100283,c5,l' examen,examen,NOUN,SNdef,autre
FR100283,c6,une paralysie de le III droit extrinsèque,paralysie,NOUN,SNind,Obl
FR100283,c7,syndrome méningé,syndrome,NOUN,SN∅,autre
FR100283,c8,Le bilan biologique,bilan,NOUN,SNdef,Suj
FR100283,c9,un syndrome inflammatoire,syndrome,NOUN,SNind,OD
FR100283,c10,la ponction lombaire,ponction,NOUN,SNdef,Suj
FR100283,c11,une TDM cérébrale sans anomalies,TDM,NOUN,SNind,Obl
FR100283,c12,anomalies,anomalies,NOUN,SN∅,autre
FR100283,c13,L' IRM cérébrale,IRM,NOUN,SNdef,Suj
FR100283,c14,un processus intrasellaire de 21 x 20mm,processus,NOUN,SNind,OD
FR100283,c15,une sinusite sphénoïdale,sinusite,NOUN,SNind,Obl
FR100283,c16,L' hypophysiogramme réalisé par la suite,hypophysiogramme,NOUN,SNdef,Suj
FR100283,c17,un panhypopituitarisme,panhypopituitarisme,NOUN,SNind,autre
FR100283,c18,Le traitement institué en urgence,traitement,NOUN,SNdef,Suj
FR100283,c20,ceftriaxone,ceftriaxone,NOUN,SN∅,autre
FR100283,c19,une antibiothérapie parentérale probabiliste à large spectre à base de ceftriaxone et de ciprofloxacine,antibiothérapie,NOUN,SNind,OD
FR100283,c21,ciprofloxacine,ciprofloxacine,NOUN,SN∅,autre
FR100283,c22,12 semaines,semaines,NOUN,SNnum,Obl
FR100283,c23,une opothérapie substitutive,opothérapie,NOUN,SNind,Obl
FR100283,c24,L' évolution clinique et biologique,évolution,NOUN,SNdef,Suj
FR100283,c25,un recul de 2 ans,recul,NOUN,SNind,Obl
FR100296,c2,35 ans,ans,NOUN,SNnum,Obl
FR100296,c3,3 mois,mois,NOUN,SNnum,Obl
FR100296,c5,les multiples médications,médications,NOUN,SNdef,Obl
FR100296,c4,une sciatique droite S1 hyperalgique rebelle à les multiples médications,sciatique,NOUN,SNind,OD
FR100296,c6,"paracétamol,","paracétamol,",NOUN,SN∅,autre
FR100296,c7,tramadol,tramadol,NOUN,SN∅,autre
FR100296,c5,"paracétamol, tramadol ,","paracétamol,",NOUN,SN∅,autre
FR100296,c1,"un patient âgé de 35 ans présentant depuis 3 mois une sciatique droite S1 hyperalgique rebelle à les multiples médications ( paracétamol, tramadol ,",patient,NOUN,SNind,Obl
FR100296,c8,"AINS,","AINS,",NOUN,SN∅,autre
FR100296,c9,anti dépresseurs tricyclique,dépresseurs,NOUN,SN∅,autre
FR100296,c10,"clobazepam,","clobazepam,",NOUN,SN∅,autre
FR100296,c5,"AINS, anti dépresseurs tricyclique , clobazepam, prégabaline","AINS,",NOUN,SN∅,autre
FR100296,c11,prégabaline,prégabaline,NOUN,SN∅,autre
FR100296,c12,l' interrogatoire,interrogatoire,NOUN,SNdef,Obl
FR100296,c14,effort,effort,NOUN,SN∅,autre
FR100296,c13,aucune notion d' effort ou de traumatisme,notion,NOUN,SNind,Suj
FR100296,c15,traumatisme,traumatisme,NOUN,SN∅,autre
FR100296,c1,le patient,patient,NOUN,SNdef,Suj
FR100296,c16,passé de lombalgie,passé,NOUN,SN∅,OD
FR100296,c17,lombalgie,lombalgie,NOUN,SN∅,autre
FR100296,c18,L' examen clinique,examen,NOUN,SNdef,Suj
FR100296,c19,une perte pondérale de moyenne abondance,perte,NOUN,SNind,OD
FR100296,c18,L' examen,examen,NOUN,SNdef,Suj
FR100296,c20,une hyperpathie plantaire,hyperpathie,NOUN,SNind,Obl
FR100296,c1,le patient,patient,NOUN,SNdef,OD
FR100296,c21,le lit,lit,NOUN,SNdef,Obl
FR100296,c4,une sciatique droite de topographie S1,sciatique,NOUN,SNind,autre
FR100296,c17,lombalgie,lombalgie,NOUN,SN∅,autre
FR100296,c23,brulure,brulure,NOUN,SN∅,autre
FR100296,c24,décharges électriques,décharges,NOUN,SN∅,autre
FR100296,c25,allodynie,allodynie,NOUN,SN∅,autre
FR100296,c26,sensation de froid douloureux,sensation,NOUN,SN∅,autre
FR100296,c22,"les phénomènes neuropathiques de type brulure , décharges électriques , allodynie , sensation de froid douloureux",phénomènes,NOUN,SNdef,autre
FR100296,c1,le patient,patient,NOUN,SNdef,Suj
FR100296,c27,le pied droit,pied,NOUN,SNdef,OD
FR100296,c28,le sol,sol,NOUN,SNdef,Obl
FR100296,c30,les points de Valleix,points,NOUN,SNdef,autre
FR100296,c29,Une douleur à les points de Valleix,douleur,NOUN,SNind,Suj
FR100296,c31,Valleix,Valleix,PROPN,Np,autre
FR100296,c32,raideur rachidienne,raideur,NOUN,SN∅,OD
FR100296,c33,un déficit moteur,déficit,NOUN,SNind,autre
FR100296,c34,une hypoesthésie plantaire droite,hypoesthésie,NOUN,SNind,autre
FR100296,c35,Les reflexes ostéo-tendineux,reflexes,NOUN,SNdef,Suj
FR100296,c29,la douleur,douleur,NOUN,SNdef,Obl
FR100296,c36,un signe de Lasègue,signe,NOUN,SNind,Suj
FR100296,c37,Lasègue,Lasègue,PROPN,Np,autre
FR100296,c38,fin de course,fin,NOUN,SN∅,Obl
FR100296,c39,course,course,NOUN,SN∅,autre
FR100296,c41,le rachis lombo-sacré,rachis,NOUN,SNdef,autre
FR100296,c40,L' IRM de le rachis lombo-sacré,IRM,NOUN,SNdef,Suj
FR100296,c43,petit volume,volume,NOUN,SN∅,autre
FR100296,c44,L5 S1 droite,L5,X,Autre,autre
FR100296,c42,une discopathie protrusive de petit volume en L5 S1 droite,discopathie,NOUN,SNind,OD
FR100296,c46,grosse racine,racine,NOUN,SN∅,autre
FR100296,c47,kyste de Tarlov,kyste,NOUN,SN∅,autre
FR100296,c45,un aspect de grosse racine ou de kyste de Tarlov,aspect,NOUN,SNind,autre
FR100296,c49,l' émergence droite de S1,émergence,NOUN,SNdef,autre
FR100296,c48,le niveau de l' émergence droite de S1,niveau,NOUN,SNdef,autre
FR100296,c50,S1,S1,X,Autre,autre
FR100296,c53,le ligament jaune,ligament,NOUN,SNdef,autre
FR100296,c52,une ablation de le ligament jaune,ablation,NOUN,SNind,autre
FR100296,c51,Une fenestration inter lamaire L5-S1 droite avec une ablation de le ligament jaune,fenestration,NOUN,SNind,Suj
FR100296,c49,une émergence radiculaire double,émergence,NOUN,SNind,autre
FR100296,c54,la présence d' une émergence radiculaire double,présence,NOUN,SNdef,OD
FR100296,c56,l' espace retro-discal,espace,NOUN,SNdef,autre
FR100296,c55,le niveau de l' espace retro-discal,niveau,NOUN,SNdef,autre
FR100296,c57,les 2 racines,racines,NOUN,SNdef,Suj
FR100296,c58,le récessus latéral,récessus,NOUN,SNdef,Obl
FR100296,c59,La racine médiale,racine,NOUN,SNdef,Suj
FR100296,c60,un aspect congestif,aspect,NOUN,SNind,OD
FR100296,c59,était,était,AUX,Sujet_zero,autre
FR100296,c58,Le récessus latéral,récessus,NOUN,SNdef,Suj
FR100296,c57,Ces racines conjointes,racines,NOUN,SNdem,Suj
FR100296,c61,un conflit d' espace,conflit,NOUN,SNind,OD
FR100296,c62,espace,espace,NOUN,SN∅,autre
FR100296,c63,Un geste de foraminostomie,geste,NOUN,SNind,Suj
FR100296,c64,foraminostomie,foraminostomie,NOUN,SN∅,autre
FR100296,c65,discectomie,discectomie,NOUN,SN∅,Obl
FR100296,c66,Les suites opératoires,suites,NOUN,SNdef,Suj
FR100296,c22,les phénomènes algiques,phénomènes,NOUN,SNdef,autre
FR100296,c67,rétrocession rapide de les phénomènes algiques,rétrocession,NOUN,SN∅,Obl
FR100296,c68,le lendemain,lendemain,NOUN,SNdef,autre
FR100296,c69,une amélioration notable,amélioration,NOUN,SNind,autre
FR100296,c70,une déambulation,déambulation,NOUN,SNind,autre
FR100296,c25,l' allodynie plantaire,allodynie,NOUN,SNdef,autre
FR100296,c71,une diminution nette de l' allodynie plantaire,diminution,NOUN,SNind,autre
FR100296,c1,Le patient,patient,NOUN,SNdef,Suj
FR100296,c72,le 4ème jour,jour,NOUN,SNdef,Obl
FR100296,c4,la sciatalgie,sciatalgie,NOUN,SNdef,autre
FR100296,c73,une disparition de la sciatalgie,disparition,NOUN,SNind,Obl
