id_CR,doc,mention_id,Longueur,nature_premier_maillon,FS_premier_maillon,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18
FR100344_CHAINE_c56,FR100344,c56,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c57,FR100344,c57,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c59,FR100344,c59,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c60,FR100344,c60,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c58,FR100344,c58,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c62,FR100344,c62,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c61,FR100344,c61,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c64,FR100344,c64,2,SNdef,autre,SNdef,Np,,,,,,,,,,,,,,,,
FR100344_CHAINE_c63,FR100344,c63,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c66,FR100344,c66,3,SNdef,autre,SNdef,SN∅,Pro,,,,,,,,,,,,,,,
FR100344_CHAINE_c65,FR100344,c65,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c67,FR100344,c67,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c68,FR100344,c68,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c69,FR100344,c69,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c70,FR100344,c70,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c71,FR100344,c71,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c73,FR100344,c73,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c72,FR100344,c72,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c74,FR100344,c74,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c75,FR100344,c75,1,SNnum,Suj,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c76,FR100344,c76,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c77,FR100344,c77,3,SN∅,autre,SN∅,SN∅,SN∅,,,,,,,,,,,,,,,
FR100344_CHAINE_c78,FR100344,c78,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c79,FR100344,c79,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c80,FR100344,c80,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c81,FR100344,c81,1,Autre,Suj,Autre,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c82,FR100344,c82,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c83,FR100344,c83,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c85,FR100344,c85,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c84,FR100344,c84,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c87,FR100344,c87,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c86,FR100344,c86,1,Autre,Obl,Autre,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c88,FR100344,c88,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c90,FR100344,c90,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c91,FR100344,c91,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c92,FR100344,c92,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c93,FR100344,c93,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c94,FR100344,c94,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c95,FR100344,c95,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c96,FR100344,c96,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c97,FR100344,c97,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c98,FR100344,c98,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c99,FR100344,c99,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c100,FR100344,c100,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c89,FR100344,c89,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c101,FR100344,c101,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c102,FR100344,c102,1,SNdem,Obl,SNdem,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c104,FR100344,c104,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c105,FR100344,c105,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c103,FR100344,c103,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c106,FR100344,c106,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c107,FR100344,c107,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c109,FR100344,c109,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c108,FR100344,c108,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c110,FR100344,c110,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c111,FR100344,c111,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c112,FR100344,c112,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c113,FR100344,c113,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c114,FR100344,c114,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100344_CHAINE_c115,FR100344,c115,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c2,FR100346,c2,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c3,FR100346,c3,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c4,FR100346,c4,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c6,FR100346,c6,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c5,FR100346,c5,2,SNind,Obl,SNind,Np,,,,,,,,,,,,,,,,
FR100346_CHAINE_c1,FR100346,c1,2,Np,autre,Np,Pro,,,,,,,,,,,,,,,,
FR100346_CHAINE_c7,FR100346,c7,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c8,FR100346,c8,1,Pro,OD,Pro,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c10,FR100346,c10,2,SN∅,Obl,SN∅,SNind,,,,,,,,,,,,,,,,
FR100346_CHAINE_c11,FR100346,c11,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c12,FR100346,c12,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c13,FR100346,c13,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c9,FR100346,c9,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c14,FR100346,c14,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c16,FR100346,c16,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c18,FR100346,c18,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c17,FR100346,c17,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c20,FR100346,c20,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c19,FR100346,c19,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c22,FR100346,c22,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c21,FR100346,c21,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c23,FR100346,c23,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c15,FR100346,c15,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c25,FR100346,c25,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c24,FR100346,c24,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c26,FR100346,c26,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c28,FR100346,c28,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c27,FR100346,c27,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c30,FR100346,c30,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c29,FR100346,c29,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c32,FR100346,c32,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c31,FR100346,c31,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c34,FR100346,c34,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c33,FR100346,c33,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c35,FR100346,c35,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c36,FR100346,c36,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c37,FR100346,c37,3,SNind,autre,SNind,SN∅,Np,,,,,,,,,,,,,,,
FR100346_CHAINE_c38,FR100346,c38,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c39,FR100346,c39,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c40,FR100346,c40,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c42,FR100346,c42,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c41,FR100346,c41,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c43,FR100346,c43,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c45,FR100346,c45,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c44,FR100346,c44,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c46,FR100346,c46,1,SN∅,OD,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c47,FR100346,c47,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c48,FR100346,c48,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c49,FR100346,c49,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c52,FR100346,c52,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c51,FR100346,c51,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c50,FR100346,c50,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c53,FR100346,c53,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c55,FR100346,c55,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c54,FR100346,c54,2,SNind,OD,SNind,SN∅,,,,,,,,,,,,,,,,
FR100346_CHAINE_c57,FR100346,c57,2,Poss,autre,Poss,SNind,,,,,,,,,,,,,,,,
FR100346_CHAINE_c58,FR100346,c58,1,Poss,autre,Poss,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c56,FR100346,c56,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c59,FR100346,c59,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c60,FR100346,c60,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c61,FR100346,c61,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c62,FR100346,c62,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c63,FR100346,c63,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c64,FR100346,c64,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c66,FR100346,c66,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c65,FR100346,c65,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c67,FR100346,c67,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c68,FR100346,c68,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c70,FR100346,c70,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c69,FR100346,c69,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c72,FR100346,c72,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c73,FR100346,c73,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100346_CHAINE_c71,FR100346,c71,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c2,FR100360,c2,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c3,FR100360,c3,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c4,FR100360,c4,1,Autre,Obl,Autre,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c6,FR100360,c6,2,SNdef,autre,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100360_CHAINE_c5,FR100360,c5,2,SNind,Obl,SNind,SNind,,,,,,,,,,,,,,,,
FR100360_CHAINE_c8,FR100360,c8,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c7,FR100360,c7,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c10,FR100360,c10,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c9,FR100360,c9,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c1,FR100360,c1,8,SNind,Obl,SNind,SNdef,SNdef,SNdef,SNdef,SNdef,SNdef,Poss,,,,,,,,,,
FR100360_CHAINE_c12,FR100360,c12,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c13,FR100360,c13,2,SN∅,autre,SN∅,SNdef,,,,,,,,,,,,,,,,
FR100360_CHAINE_c11,FR100360,c11,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c15,FR100360,c15,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c14,FR100360,c14,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c17,FR100360,c17,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c16,FR100360,c16,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c19,FR100360,c19,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c18,FR100360,c18,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c20,FR100360,c20,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c22,FR100360,c22,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c21,FR100360,c21,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c25,FR100360,c25,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c26,FR100360,c26,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c24,FR100360,c24,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c27,FR100360,c27,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c29,FR100360,c29,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c28,FR100360,c28,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c23,FR100360,c23,3,SNind,Suj,SNind,SNdef,SNdef,,,,,,,,,,,,,,,
FR100360_CHAINE_c30,FR100360,c30,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c31,FR100360,c31,2,SNdef,Obl,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100360_CHAINE_c33,FR100360,c33,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c32,FR100360,c32,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c34,FR100360,c34,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c36,FR100360,c36,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c35,FR100360,c35,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c38,FR100360,c38,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c37,FR100360,c37,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c40,FR100360,c40,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c41,FR100360,c41,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c42,FR100360,c42,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c39,FR100360,c39,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c43,FR100360,c43,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c44,FR100360,c44,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c45,FR100360,c45,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c46,FR100360,c46,2,SNind,Obl,SNind,Pro,,,,,,,,,,,,,,,,
FR100360_CHAINE_c47,FR100360,c47,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c49,FR100360,c49,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c50,FR100360,c50,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c48,FR100360,c48,2,SNind,autre,SNind,Poss,,,,,,,,,,,,,,,,
FR100360_CHAINE_c51,FR100360,c51,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c53,FR100360,c53,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c52,FR100360,c52,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c55,FR100360,c55,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c56,FR100360,c56,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c57,FR100360,c57,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c58,FR100360,c58,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c60,FR100360,c60,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c59,FR100360,c59,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c62,FR100360,c62,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c61,FR100360,c61,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c54,FR100360,c54,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c63,FR100360,c63,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c64,FR100360,c64,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c65,FR100360,c65,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100360_CHAINE_c66,FR100360,c66,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c1,FR100361,c1,9,SN∅,autre,SN∅,Pro,Poss,Pro,SNdef,SNdef,SNdef,SNdef,SNdef,,,,,,,,,
FR100361_CHAINE_c2,FR100361,c2,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c3,FR100361,c3,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c5,FR100361,c5,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c6,FR100361,c6,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c4,FR100361,c4,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c7,FR100361,c7,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c8,FR100361,c8,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c10,FR100361,c10,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c11,FR100361,c11,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c12,FR100361,c12,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c9,FR100361,c9,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c13,FR100361,c13,1,SN∅,Suj,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c14,FR100361,c14,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c16,FR100361,c16,2,SN∅,autre,SN∅,SNind,,,,,,,,,,,,,,,,
FR100361_CHAINE_c15,FR100361,c15,1,Pro,autre,Pro,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c17,FR100361,c17,2,Pro,Suj,Pro,Pro,,,,,,,,,,,,,,,,
FR100361_CHAINE_c18,FR100361,c18,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c20,FR100361,c20,1,Poss,autre,Poss,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c19,FR100361,c19,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c21,FR100361,c21,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c23,FR100361,c23,1,Autre,Obl,Autre,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c24,FR100361,c24,2,SNind,autre,SNind,SNdef,,,,,,,,,,,,,,,,
FR100361_CHAINE_c25,FR100361,c25,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c22,FR100361,c22,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c26,FR100361,c26,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c27,FR100361,c27,2,SNind,Suj,SNind,SNdef,,,,,,,,,,,,,,,,
FR100361_CHAINE_c29,FR100361,c29,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c28,FR100361,c28,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c30,FR100361,c30,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c32,FR100361,c32,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c31,FR100361,c31,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c33,FR100361,c33,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c34,FR100361,c34,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c35,FR100361,c35,2,SNind,OD,SNind,Poss,,,,,,,,,,,,,,,,
FR100361_CHAINE_c36,FR100361,c36,1,Poss,autre,Poss,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c38,FR100361,c38,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c37,FR100361,c37,2,SNind,OD,SNind,SN∅,,,,,,,,,,,,,,,,
FR100361_CHAINE_c39,FR100361,c39,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c40,FR100361,c40,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c41,FR100361,c41,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c42,FR100361,c42,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c43,FR100361,c43,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c45,FR100361,c45,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c44,FR100361,c44,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c46,FR100361,c46,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c47,FR100361,c47,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c48,FR100361,c48,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c49,FR100361,c49,1,Np,OD,Np,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c50,FR100361,c50,2,SNdef,Suj,SNdef,SN∅,,,,,,,,,,,,,,,,
FR100361_CHAINE_c51,FR100361,c51,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c53,FR100361,c53,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c54,FR100361,c54,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c52,FR100361,c52,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c56,FR100361,c56,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c55,FR100361,c55,1,SNdem,Obl,SNdem,,,,,,,,,,,,,,,,,
FR100361_CHAINE_c57,FR100361,c57,2,SNind,Obl,SNind,Np,,,,,,,,,,,,,,,,
