doc_id,source_id,mention_source,source_texte,source_tag,source_docTimeRel,source_eventType,source_contextualModality,source_polarity,source_timexType,relation_type,target_id,mention_target,target_texte,target_tag,target_docTimeRel,target_eventType,target_contextualModality,target_polarity,target_timexType
FR100275,10092,singleton,5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,8426,c8,manœuvres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100275,10092,singleton,5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,8501,singleton,reprise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100275,10092,singleton,5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,8546,singleton,retour,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100275,10110,singleton,Dix mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,9206,singleton,incident,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100275,10110,singleton,Dix mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,9221,non détecté,pris,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4624,non détecté,multipare,EVENT,CONTAINS,N/A,ACTUAL,POS,Non concerné,CONTAINS,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4714,c4,lésions,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4639,singleton,antécédents,EVENT,OVERLAP,N/A,ACTUAL,NEG,Non concerné
FR100276,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4669,c4,éruption,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4774,non détecté,posé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,4684,non détecté,constaté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100276,4684,non détecté,constaté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné,OVERLAP,4699,singleton,grossesses,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4699,singleton,grossesses,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,4654,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4714,c4,lésions,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4744,singleton,atteinte,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100276,4714,c4,lésions,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,4729,non détecté,prédominaient,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4759,c14,pemphigoïde,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4774,non détecté,posé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4774,non détecté,posé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,4909,singleton,application,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4789,singleton,biopsie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4804,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4789,singleton,biopsie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,4774,non détecté,posé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4834,singleton,infiltrat,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4804,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4849/5466,singleton,œdème,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4804,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4864,c20,dépôts,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4804,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4879,c20,signe,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4774,non détecté,posé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4894,c14,pemphigoïde,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4879,c20,signe,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4909,singleton,application,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,4954,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100276,4939,c27,régression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,4909,singleton,application,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4954,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,TERMINATES,4969,c26,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4954,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,4999/5498,singleton,récidive,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4954,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,4984,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4954,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,5074,non détecté,menée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4969,c26,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,4954,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100276,4984,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5014,non détecté,incité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,4999/5498,singleton,récidive,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4984,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5029,singleton,reprise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,REINITIATES,5044,c26,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5029,singleton,reprise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEGINS-ON,5014,non détecté,incité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5044,c26,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,5029,singleton,reprise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100276,5059,c3,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,5074,non détecté,menée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5074,non détecté,menée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5134,c36,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5089,singleton,suivi,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5104,non détecté,montrant,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100276,5089,singleton,suivi,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,5074,non détecté,menée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5104,non détecté,montrant,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné,OVERLAP,5119,singleton,anomalies,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100276,5134,c36,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5179,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5134,c36,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5149,singleton,poids,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5164,singleton,aplasie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5134,c36,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5179,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5194,singleton,particularité,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100276,5179,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5329,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5254,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5374,c27,régression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5224,singleton,sérologies,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5239,singleton,recherche,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5254,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5269,singleton,uricémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5254,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5299,singleton,bilans,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5254,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5284,singleton,numération,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5254,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5314,singleton,protéinurie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5359,singleton,anomalies,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,5209,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5374,c27,régression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5389,non détecté,rapide,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5374,c27,régression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5419,c26,traitement,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100276,5713,singleton,28 SA,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,4984,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5722,singleton,39 SA,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,5134,c36,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5731,singleton,une semaine,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,5404,c36,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100276,5731,singleton,une semaine,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,5374,c27,régression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,5791,singleton,3 ans,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100282,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5050/5926,singleton,oubli,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5020/5908,singleton,chute,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5110,non détecté,soumis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,4990,non détecté,débuté,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100282,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5035,singleton,perte,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,4990,non détecté,débuté,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,4975,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5065,singleton,prise,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,BEGINS-ON,5080,non détecté,instaurée,EVENT,BEFORE,ASPECTUAL,ACTUAL,NEG,Non concerné
FR100282,5080,non détecté,instaurée,EVENT,BEFORE,ASPECTUAL,ACTUAL,NEG,Non concerné,INITIATES,5065,singleton,prise,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100282,5080,non détecté,instaurée,EVENT,BEFORE,ASPECTUAL,ACTUAL,NEG,Non concerné,BEFORE,5110,non détecté,soumis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5110,non détecté,soumis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5095,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5110,non détecté,soumis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5140,c14,monothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5110,non détecté,soumis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5125,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5140,c14,monothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5185,c20,multithérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5140,c14,monothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5170,singleton,résultats,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100282,5140,c14,monothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5245,non détecté,consulte,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5185,c20,multithérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5836,singleton,plus de sept mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100282,5185,c20,multithérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5200,non détecté,administrée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5185,c20,multithérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,5827,singleton,Cinq mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100282,5185,c20,multithérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5215,singleton,succès,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100282,5245,non détecté,consulte,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5230,non détecté,améliorait,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100282,5245,non détecté,consulte,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5275,non détecté,relèvent,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100282,5260,singleton,antécédents,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,BEFORE,5275,non détecté,relèvent,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100282,5275,non détecté,relèvent,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,NEG,Non concerné,OVERLAP,5305,non détecté,retrouvée,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100282,5275,non détecté,relèvent,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,NEG,Non concerné,OVERLAP,5320,non détecté,signaler,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5290,c30,crise,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,5305,non détecté,retrouvée,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100282,5320,non détecté,signaler,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5380,non détecté,notons,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100282,5335,singleton,habitus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5350,non détecté,consomme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5335,singleton,habitus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5320,non détecté,signaler,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5350,non détecté,consomme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5320,non détecté,signaler,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5365,singleton,anamnèse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5380,non détecté,notons,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100282,5380,non détecté,notons,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,POS,Non concerné,BEFORE,5530,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5380,non détecté,notons,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,POS,Non concerné,OVERLAP,5455/5962,singleton,crises,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5395,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5410,non détecté,focales,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5395,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5425,non détecté,évoluant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5395,singleton,crises,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5380,non détecté,notons,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100282,5425,non détecté,évoluant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5440/5953,singleton,crises,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5455/5962,singleton,crises,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5485,singleton,perte,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5455/5962,singleton,crises,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5500,non détecté,durent,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5455/5962,singleton,crises,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5470,singleton,émission,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5500,non détecté,durent,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5854,singleton,environ 5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100282,5500,non détecté,durent,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5515,singleton,fréquence,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5530,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5545,singleton,électroencéphalogramme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5545,singleton,électroencéphalogramme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5590,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5575,c49,tracé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5545,singleton,électroencéphalogramme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5590,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5635,non détecté,conclus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5620,singleton,lésions,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5590,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5635,non détecté,conclus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5710,non détecté,instauré,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100282,5650/5980,singleton,NCC,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5635,non détecté,conclus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5665,non détecté,révélée,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné,BEFORE,5635,non détecté,conclus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5665,non détecté,révélée,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné,OVERLAP,5680,singleton,épilepsie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5695,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5710,non détecté,instauré,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100282,5710,non détecté,instauré,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,5725,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5710,non détecté,instauré,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,5740,singleton,suivi,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5725,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5872,singleton,une durée d'une semaine,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100282,5725,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,5710,non détecté,instauré,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100282,5740,singleton,suivi,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5772,non détecté,notée,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100282,5740,singleton,suivi,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5881,singleton,une durée de six mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100282,5740,singleton,suivi,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5755,c30,crise,EVENT,OVERLAP,N/A,ACTUAL,NEG,Non concerné
FR100282,5755,c30,crise,EVENT,OVERLAP,N/A,ACTUAL,NEG,Non concerné,OVERLAP,5772,non détecté,notée,EVENT,OVERLAP,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100282,5791,singleton,3 ans,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,4990,non détecté,débuté,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100282,5800,singleton,environ deux ans,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,CONTAINS,5080,non détecté,instaurée,EVENT,BEFORE,ASPECTUAL,ACTUAL,NEG,Non concerné
FR100282,5809,singleton,une année,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,5110,non détecté,soumis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5809,singleton,une année,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,5095,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100282,5845,singleton,21 juin 2014,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,5245,non détecté,consulte,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,1998,non détecté,hémodialysé,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,2375,non détecté,2005,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100283,1998,non détecté,hémodialysé,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,2028,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2013,singleton,maladie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,1998,non détecté,hémodialysé,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100283,2028,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2073,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2028,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2118,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2043/2411,singleton,céphalées,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2028,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2058,singleton,diplopie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2028,non détecté,consulté,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2088,singleton,paralysie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2073,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2103,singleton,syndrome,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,2073,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100283,2118,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2163,singleton,ponction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
