ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12,Relation_12,Mot_13
14,73,FR100003,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],épanchement,CONTAINS,TDM,BEFORE,panoramique,,,,,,,,,,,,,,,,,,,,
116,31,FR100517,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],dyspnée,OVERLAP,toux,[RETOUR],dyspnée,OVERLAP,douleurs,,,,,,,,,,,,,,,,,,
116,31,FR100519,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],remplissage,OVERLAP,décidé,[RETOUR],remplissage,OVERLAP,transfusion,,,,,,,,,,,,,,,,,,
116,31,FR100589,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],toux,OVERLAP,dyspnée,[RETOUR],toux,OVERLAP,admis,,,,,,,,,,,,,,,,,,
116,31,FR100589,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],toux,OVERLAP,dyspnée,[RETOUR],toux,OVERLAP,douleurs,,,,,,,,,,,,,,,,,,
116,31,FR100589,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],toux,OVERLAP,admis,[RETOUR],toux,OVERLAP,douleurs,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],lésions,OVERLAP,bilatérales,[RETOUR],lésions,OVERLAP,visibles,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],corticothérapie,OVERLAP,vaccination,[RETOUR],corticothérapie,OVERLAP,Beta 2 mimétique,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,porteur,[RETOUR],antécédents,OVERLAP,consommateur,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,porteur,[RETOUR],antécédents,OVERLAP,présenté,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,porteur,[RETOUR],antécédents,OVERLAP,tabagique,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,consommateur,[RETOUR],antécédents,OVERLAP,présenté,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,consommateur,[RETOUR],antécédents,OVERLAP,tabagique,,,,,,,,,,,,,,,,,,
116,31,FR100620,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,présenté,[RETOUR],antécédents,OVERLAP,tabagique,,,,,,,,,,,,,,,,,,
116,31,FR100632,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],mis,OVERLAP,traitement,[RETOUR],mis,OVERLAP,rééducation,,,,,,,,,,,,,,,,,,
116,31,FR100632,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],trouble,OVERLAP,troubles,[RETOUR],trouble,OVERLAP,paresthésies,,,,,,,,,,,,,,,,,,
116,31,FR100658,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],intubé,OVERLAP,ventilation,[RETOUR],intubé,OVERLAP,administré,,,,,,,,,,,,,,,,,,
116,31,FR100666,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],lymphome,OVERLAP,localisation,[RETOUR],lymphome,OVERLAP,CD20,,,,,,,,,,,,,,,,,,
116,31,FR100683,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],taux,OVERLAP,LH,[RETOUR],taux,OVERLAP,FSH,,,,,,,,,,,,,,,,,,
116,31,FR100689,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],évolution,OVERLAP,symptomatologie,[RETOUR],évolution,OVERLAP,symptomatologie,,,,,,,,,,,,,,,,,,
116,31,FR100748,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],antécédents,OVERLAP,mesurant,[RETOUR],antécédents,OVERLAP,adressée,,,,,,,,,,,,,,,,,,
116,31,FR100766,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],satisfait,OVERLAP,retenu,[RETOUR],satisfait,OVERLAP,préféré,,,,,,,,,,,,,,,,,,
116,31,FR100766,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],satisfait,OVERLAP,retenu,[RETOUR],satisfait,OVERLAP,examen,,,,,,,,,,,,,,,,,,
116,31,FR100766,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],satisfait,OVERLAP,préféré,[RETOUR],satisfait,OVERLAP,examen,,,,,,,,,,,,,,,,,,
116,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],accouchement,OVERLAP,poids,[RETOUR],accouchement,OVERLAP,développement,,,,,,,,,,,,,,,,,,
116,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],mise,OVERLAP,arrêt,[RETOUR],mise,OVERLAP,bilan,,,,,,,,,,,,,,,,,,
116,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],obstétrical,OVERLAP,hauteur,[RETOUR],obstétrical,OVERLAP,contractions,,,,,,,,,,,,,,,,,,
116,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],obstétrical,OVERLAP,hauteur,[RETOUR],obstétrical,OVERLAP,bruits,,,,,,,,,,,,,,,,,,
116,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],obstétrical,OVERLAP,contractions,[RETOUR],obstétrical,OVERLAP,bruits,,,,,,,,,,,,,,,,,,
116,31,FR100806,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],référée,OVERLAP,créatinémie,[RETOUR],référée,OVERLAP,urémie,,,,,,,,,,,,,,,,,,
116,31,FR100849,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],admission,OVERLAP,pouls,[RETOUR],admission,OVERLAP,CRP,,,,,,,,,,,,,,,,,,
116,31,FR100882,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],laminectomie,OVERLAP,décompression,[RETOUR],laminectomie,OVERLAP,signes,,,,,,,,,,,,,,,,,,
116,31,FR100882,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],laminectomie,OVERLAP,décompression,[RETOUR],laminectomie,OVERLAP,examen,,,,,,,,,,,,,,,,,,
116,31,FR100882,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],laminectomie,OVERLAP,signes,[RETOUR],laminectomie,OVERLAP,examen,,,,,,,,,,,,,,,,,,
116,31,FR100882,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],correction,OVERLAP,équilibre,[RETOUR],correction,OVERLAP,tenue,,,,,,,,,,,,,,,,,,
116,31,FR100882,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],correction,OVERLAP,équilibre,[RETOUR],correction,OVERLAP,force,,,,,,,,,,,,,,,,,,
116,31,FR100882,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],correction,OVERLAP,tenue,[RETOUR],correction,OVERLAP,force,,,,,,,,,,,,,,,,,,
116,31,FR100894,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],maintenue,OVERLAP,prescrites,[RETOUR],maintenue,OVERLAP,diminution,,,,,,,,,,,,,,,,,,
116,31,FR100919,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],prise,OVERLAP,étiologie,[RETOUR],prise,OVERLAP,correction,,,,,,,,,,,,,,,,,,
116,31,FR100932,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS],opérée,OVERLAP,drainage,[RETOUR],opérée,OVERLAP,stabilisation,,,,,,,,,,,,,,,,,,
126,31,FR100078,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],diagnostic,OVERLAP,éliminant,[RETOUR],diagnostic,BEFORE,traitements,,,,,,,,,,,,,,,,,,
126,31,FR100130,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],reçu,OVERLAP,reprise,[RETOUR],reçu,BEFORE,série,,,,,,,,,,,,,,,,,,
126,31,FR100130,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],reçu,OVERLAP,amélioration,[RETOUR],reçu,BEFORE,série,,,,,,,,,,,,,,,,,,
126,31,FR100130,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],reçu,OVERLAP,disparition,[RETOUR],reçu,BEFORE,série,,,,,,,,,,,,,,,,,,
126,31,FR100132,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],écho-Doppler,OVERLAP,fibroscopie,[RETOUR],écho-Doppler,BEFORE,reçu,,,,,,,,,,,,,,,,,,
126,31,FR100132,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],consultation,OVERLAP,antécédents,[RETOUR],consultation,BEFORE,examen,,,,,,,,,,,,,,,,,,
126,31,FR100161,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],examen,OVERLAP,TA,[RETOUR],examen,BEFORE,examens,,,,,,,,,,,,,,,,,,
126,31,FR100168,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],administrées,OVERLAP,transfusion,[RETOUR],administrées,BEFORE,suites,,,,,,,,,,,,,,,,,,
126,31,FR100255,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],expulsé,OVERLAP,poids,[RETOUR],expulsé,BEFORE,contrôle,,,,,,,,,,,,,,,,,,
126,31,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],manœuvres,OVERLAP,permettent,[RETOUR],manœuvres,BEFORE,reprise,,,,,,,,,,,,,,,,,,
126,31,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],manœuvres,OVERLAP,permettent,[RETOUR],manœuvres,BEFORE,transféré,,,,,,,,,,,,,,,,,,
126,31,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],manœuvres,OVERLAP,permettent,[RETOUR],manœuvres,BEFORE,retour,,,,,,,,,,,,,,,,,,
126,31,FR100282,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],révélée,OVERLAP,épilepsie,[RETOUR],révélée,BEFORE,conclus,,,,,,,,,,,,,,,,,,
126,31,FR100296,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],examen,OVERLAP,impossible,[RETOUR],examen,BEFORE,IRM,,,,,,,,,,,,,,,,,,
126,31,FR100314,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],drainage,OVERLAP,analgésie,[RETOUR],drainage,BEFORE,angio-scanner,,,,,,,,,,,,,,,,,,
126,31,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],transférés,OVERLAP,admise,[RETOUR],transférés,BEFORE,décédés,,,,,,,,,,,,,,,,,,
126,31,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],plainte,OVERLAP,apparition,[RETOUR],plainte,BEFORE,examen,,,,,,,,,,,,,,,,,,
126,31,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],admise,OVERLAP,antécédent,[RETOUR],admise,BEFORE,examen,,,,,,,,,,,,,,,,,,
126,31,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],suites,OVERLAP,étude,[RETOUR],suites,BEFORE,suivie,,,,,,,,,,,,,,,,,,
126,31,FR100517,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],bilan,OVERLAP,amélioration,[RETOUR],bilan,BEFORE,mise,,,,,,,,,,,,,,,,,,
126,31,FR100517,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],mise,OVERLAP,faible,[RETOUR],mise,BEFORE,auscultation,,,,,,,,,,,,,,,,,,
126,31,FR100517,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],examen,OVERLAP,éléments,[RETOUR],examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
126,31,FR100597,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],décision,OVERLAP,évoqué,[RETOUR],décision,BEFORE,IRM,,,,,,,,,,,,,,,,,,
126,31,FR100597,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],hystérectomie,OVERLAP,examen,[RETOUR],hystérectomie,BEFORE,suites,,,,,,,,,,,,,,,,,,
126,31,FR100603,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],hémocultures,OVERLAP,culture,[RETOUR],hémocultures,BEFORE,évolution,,,,,,,,,,,,,,,,,,
126,31,FR100658,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],début,OVERLAP,installation,[RETOUR],début,BEFORE,examen,,,,,,,,,,,,,,,,,,
126,31,FR100658,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],fin,OVERLAP,geste,[RETOUR],fin,BEFORE,extubation,,,,,,,,,,,,,,,,,,
126,31,FR100658,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],fin,OVERLAP,geste,[RETOUR],fin,BEFORE,décurarisation,,,,,,,,,,,,,,,,,,
126,31,FR100658,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],fin,OVERLAP,geste,[RETOUR],fin,BEFORE,administration,,,,,,,,,,,,,,,,,,
126,31,FR100658,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],fin,OVERLAP,geste,[RETOUR],fin,BEFORE,arrêt,,,,,,,,,,,,,,,,,,
126,31,FR100663,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],reprise,OVERLAP,assurée,[RETOUR],reprise,BEFORE,fermé,,,,,,,,,,,,,,,,,,
126,31,FR100666,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],myologramme,OVERLAP,cytoponction,[RETOUR],myologramme,BEFORE,bilan,,,,,,,,,,,,,,,,,,
126,31,FR100666,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],adressé,OVERLAP,prise,[RETOUR],adressé,BEFORE,bilan,,,,,,,,,,,,,,,,,,
126,31,FR100666,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],pris,OVERLAP,mise,[RETOUR],pris,BEFORE,contrôle,,,,,,,,,,,,,,,,,,
126,31,FR100666,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],biopsie,OVERLAP,réalisée,[RETOUR],biopsie,BEFORE,étude,,,,,,,,,,,,,,,,,,
126,31,FR100666,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],biopsie,OVERLAP,réalisée,[RETOUR],biopsie,BEFORE,examen,,,,,,,,,,,,,,,,,,
126,31,FR100697,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],apparition,OVERLAP,tension,[RETOUR],apparition,BEFORE,inspection,,,,,,,,,,,,,,,,,,
126,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],ponction,OVERLAP,grossesse,[RETOUR],ponction,BEFORE,confirmé,,,,,,,,,,,,,,,,,,
126,31,FR100780,[EVENT_BEFORE_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],examen,OVERLAP,obstétrical,[RETOUR],examen,BEFORE,toucher,,,,,,,,,,,,,,,,,,
